V160001_orig,p_trump,p_clinton,V162062x,V161310x,V162174,V161126,V161158x,V161244,V161267,V161342,V162256,V162125x,V161010d
405969,0.035436462,0.964563538,-2,2,1,99,4,2,38,2,2,2,6
405970,0.296712304,0.703287696,1,4,2,3,2,2,57,3,4,1,36
405971,0.361934226,0.638065774,2,3,1,5,6,2,32,2,2,1,51
405972,0.017272398,0.982727602,1,1,1,2,3,1,76,-9,1,1,25
405973,0.161841002,0.838158998,1,1,1,2,2,2,51,1,1,3,13
405980,0.935532294,0.064467706,2,1,-6,6,7,1,90,2,-6,-6,19
405982,0.953606947,0.046393053,2,1,1,6,7,1,59,2,2,2,37
405984,0.22069199,0.77930801,1,5,1,99,2,1,38,2,2,1,48
405985,0.020700694,0.979299306,-2,1,1,2,1,2,75,1,1,2,17
405990,0.158539272,0.841460728,-2,1,1,99,1,2,68,1,1,1,45
405994,0.386846242,0.613153758,5,1,1,99,2,1,77,1,3,1,12
405998,0.018526754,0.981473246,-2,2,1,1,3,1,27,1,2,4,45
406001,0.187197785,0.812802215,1,5,1,5,4,2,42,1,3,2,35
406002,0.788394109,0.211605891,2,1,1,5,6,1,64,1,2,2,47
406004,0.12177251,0.87822749,-2,4,-6,3,1,1,49,1,-6,-6,4
406005,0.028537808,0.971462192,1,1,1,3,1,2,78,2,2,2,34
406013,0.064833885,0.935166115,1,1,1,2,1,2,67,1,2,1,55
406016,0.037894695,0.962105305,-2,6,1,4,4,1,42,1,2,4,25
406017,0.975445365,0.024554635,2,1,1,6,7,1,52,2,2,1,19
406018,0.64971245,0.35028755,4,1,2,5,4,1,51,3,3,1,4
406022,0.214041041,0.785958959,-2,1,-6,4,2,2,31,2,-6,-6,39
406023,0.767875528,0.232124472,2,1,2,99,6,1,24,2,3,1,1
406030,0.013270163,0.986729837,1,5,1,2,1,1,78,2,1,1,6
406032,0.165369368,0.834630632,1,1,1,2,2,2,65,1,2,4,18
406035,0.080316286,0.919683714,-2,2,-6,99,1,1,48,2,-6,-6,47
406041,0.973567403,0.026432597,2,1,1,6,7,1,58,2,2,1,45
406042,0.212064507,0.787935493,1,1,1,4,1,1,88,2,3,2,55
406043,0.045542657,0.954457343,-2,2,-6,99,1,2,73,2,-6,-6,37
406044,0.034664714,0.965335286,1,1,1,1,3,2,34,2,2,7,55
406045,0.111943025,0.888056975,-2,1,1,99,2,1,33,2,4,2,27
406052,0.524563134,0.475436866,2,1,1,4,4,1,72,2,3,1,51
406054,0.236530553,0.763469447,-2,1,2,3,2,1,60,1,2,4,29
406058,0.957123581,0.042876419,2,1,2,7,7,1,35,2,2,1,1
406060,0.027773712,0.972226288,1,1,1,2,1,2,47,2,2,2,42
406066,0.413005734,0.586994266,-2,1,-6,99,6,1,61,2,-6,-6,34
406070,0.01159213,0.98840787,1,1,1,1,1,2,68,1,1,2,25
406073,0.936346912,0.063653088,2,1,1,6,7,1,43,2,2,1,12
406076,0.838151703,0.161848297,-2,1,-6,6,4,1,64,1,-6,-6,34
406080,0.590241735,0.409758265,2,1,2,99,2,2,60,2,2,1,21
406081,0.966932752,0.033067248,2,1,1,7,7,1,40,2,3,1,21
406082,0.006220232,0.993779768,1,1,1,2,1,1,60,2,2,4,6
406084,0.842256722,0.157743278,2,1,1,5,5,1,32,1,1,4,45
406094,0.805811222,0.194188778,2,1,1,6,5,2,43,2,1,1,12
406096,0.056957784,0.943042216,1,3,1,2,2,1,25,1,3,2,17
406098,0.332873879,0.667126121,-2,4,1,5,5,1,63,2,3,4,27
406101,0.498145989,0.501854011,-2,3,-6,3,4,2,56,1,-6,-6,6
406102,0.091446259,0.908553741,-2,2,-7,99,1,1,38,1,-7,-7,1
406104,0.228157499,0.771842501,1,1,2,4,2,2,66,1,2,1,24
406105,0.080658455,0.919341545,1,1,1,2,1,1,80,2,1,1,42
406108,0.036254445,0.963745555,1,1,1,2,3,1,56,2,1,1,51
406110,0.176862393,0.823137607,2,1,1,5,6,2,58,2,2,2,41
406112,0.326845739,0.673154261,-2,3,-6,4,6,1,62,2,-6,-6,6
406114,0.984327894,0.015672106,2,1,2,6,7,1,61,1,1,1,55
406118,0.445264058,0.554735942,-2,1,2,4,2,2,29,1,3,2,46
406119,0.024219735,0.975780265,1,1,1,1,1,1,74,2,1,1,6
406123,0.288831874,0.711168126,5,1,1,4,4,2,73,2,2,1,36
406127,0.369494668,0.630505332,-2,2,1,4,4,1,44,1,3,4,40
406131,0.252105058,0.747894942,-2,1,1,99,2,2,68,2,3,2,13
406133,0.751597259,0.248402741,2,1,2,99,4,2,39,2,3,1,22
406134,0.274902977,0.725097023,2,5,1,99,2,1,34,1,4,4,48
406135,0.649901758,0.350098242,2,6,2,99,4,1,47,2,3,2,47
406136,0.247757672,0.752242328,-2,1,2,99,3,1,67,2,4,4,42
406137,0.03352887,0.96647113,1,1,1,3,2,2,49,2,3,4,6
406138,0.942941607,0.057058393,2,1,1,7,7,1,76,2,2,1,12
406141,0.23547712,0.76452288,1,1,1,3,2,1,53,1,2,1,36
406142,0.044523582,0.955476418,1,1,1,2,1,1,76,1,2,1,32
406144,0.077503613,0.922496387,1,5,1,3,3,2,68,1,2,4,42
406146,0.823508021,0.176491979,-2,1,-6,4,6,1,35,1,-6,-6,54
406147,0.452188687,0.547811313,2,1,1,4,4,2,67,1,2,1,36
406148,0.442182884,0.557817116,-2,1,-7,5,6,1,46,2,-7,-7,48
406153,0.956316186,0.043683814,-2,1,-6,5,7,2,62,1,-6,-6,6
406154,0.38815791,0.61184209,-2,1,2,4,4,1,60,2,2,1,4
406156,0.67807279,0.32192721,-2,1,-6,99,4,2,23,1,-6,-6,48
406159,0.791341623,0.208658377,-2,1,-6,99,2,1,68,1,-6,-6,54
406160,0.979905377,0.020094623,2,1,1,6,7,1,71,1,3,1,20
406164,0.448136492,0.551863508,2,1,2,6,6,1,71,2,2,1,6
406167,0.396633506,0.603366494,-2,1,-6,4,5,1,28,2,-6,-6,6
406170,0.04245832,0.95754168,1,2,1,99,1,1,59,1,2,1,29
406174,0.691362663,0.308637337,2,1,1,5,5,2,47,2,1,1,34
406176,0.582576007,0.417423993,2,1,1,4,6,1,76,2,1,1,55
406181,0.591411704,0.408588296,-2,1,2,99,2,2,51,2,3,1,18
406186,0.970081332,0.029918668,-2,1,1,99,7,2,63,1,3,1,34
406193,0.130797472,0.869202528,-2,3,-6,5,3,1,61,1,-6,-6,6
406194,0.394076683,0.605923317,-2,1,-6,99,4,1,24,2,-6,-6,17
406196,0.069244886,0.930755114,1,5,1,1,1,1,20,1,4,1,6
406198,0.011977254,0.988022746,-2,5,1,2,2,2,31,1,1,4,6
406202,0.657292288,0.342707712,-2,1,-6,99,4,2,30,2,-6,-6,18
406203,0.930209399,0.069790601,2,1,1,5,7,1,39,2,2,1,13
406204,0.222429811,0.777570189,1,5,2,99,2,1,52,2,3,2,13
406206,0.191780457,0.808219543,1,1,1,4,4,1,57,2,2,1,8
406212,0.956236362,0.043763638,2,1,1,6,7,1,79,2,2,2,48
406217,0.040862607,0.959137393,1,2,1,99,2,1,58,2,2,4,4
406218,0.954167421,0.045832579,2,1,1,6,7,1,80,2,3,1,42
406221,0.878921512,0.121078488,2,1,1,5,5,1,70,2,1,1,48
406224,0.363672288,0.636327712,-2,2,-6,99,4,1,77,2,-6,-6,37
406225,0.152734977,0.847265023,-2,2,1,3,2,1,62,1,2,4,18
406226,0.482823929,0.517176071,5,6,2,99,4,2,60,-9,4,5,39
406227,0.934339492,0.065660508,2,1,1,6,7,1,77,1,3,1,6
406234,0.473383248,0.526616752,2,1,1,5,5,1,77,2,2,1,25
406235,0.535130836,0.464869164,2,1,1,5,6,1,32,1,2,2,37
406237,0.010940782,0.989059218,-2,1,-6,2,1,1,43,2,-6,-6,32
406238,0.81032704,0.18967296,2,1,1,6,6,1,63,2,2,1,20
406239,0.148218743,0.851781257,2,6,1,99,6,2,66,2,1,4,6
406240,0.328819156,0.671180844,2,1,2,4,5,1,82,2,2,2,6
406243,0.075232697,0.924767303,-9,6,1,99,1,2,59,-9,1,1,48
406245,0.189474304,0.810525696,1,5,2,4,1,1,49,1,4,1,12
406247,0.024371642,0.975628358,-2,5,1,1,1,1,48,1,2,2,4
406248,0.046671257,0.953328743,-2,2,-6,2,1,2,27,1,-6,-6,6
406249,0.719881301,0.280118699,1,1,1,6,5,2,64,2,2,1,4
406252,0.186457055,0.813542945,-2,1,1,99,1,2,45,2,4,1,17
406253,0.977206257,0.022793743,2,1,1,6,7,1,-9,1,2,1,1
406254,0.008890558,0.991109442,1,6,1,2,1,1,60,2,2,1,36
406257,0.223820359,0.776179641,1,2,1,99,6,1,47,1,3,4,36
406258,0.02425831,0.97574169,-2,5,2,3,2,1,26,2,3,4,6
406259,0.682478131,0.317521869,1,1,1,5,6,1,51,1,2,1,17
406260,0.169197811,0.830802189,-2,2,-6,99,1,1,57,1,-6,-6,18
406263,0.025636191,0.974363809,1,1,1,2,3,2,37,1,2,4,17
406264,0.559401658,0.440598342,1,1,2,99,6,2,66,2,3,1,4
406265,0.449156207,0.550843793,1,1,2,5,4,2,46,2,4,1,17
406266,0.058257028,0.941742972,3,1,1,3,2,2,32,2,2,3,17
406269,0.3104321,0.6895679,5,1,1,6,2,1,52,2,2,1,27
406271,0.328842834,0.671157166,-2,1,-7,99,6,2,65,2,-7,-7,6
406275,0.392091938,0.607908062,2,1,1,5,4,1,39,2,2,2,39
406280,0.635614698,0.364385302,2,1,2,99,2,1,58,2,4,1,42
406284,0.752214219,0.247785781,-2,1,1,5,4,2,59,1,3,1,33
406285,0.079892718,0.920107282,-2,3,1,3,4,2,69,1,2,4,6
406288,0.988089155,0.011910845,2,1,1,6,7,1,69,1,2,1,39
406291,0.417550259,0.582449741,-2,1,2,99,4,1,18,3,2,4,12
406294,0.197851458,0.802148542,-2,1,1,4,2,2,69,1,2,1,24
406301,0.212189476,0.787810524,-2,5,2,-9,2,1,26,3,4,1,6
406302,0.051395201,0.948604799,1,5,2,3,2,2,19,1,2,2,6
406305,0.967103736,0.032896264,2,1,1,5,7,2,49,1,2,1,48
406306,0.062314319,0.937685681,1,1,1,3,3,1,56,2,2,1,36
406307,0.34155524,0.65844476,-2,5,1,3,3,2,75,1,4,7,18
406315,0.302163971,0.697836029,1,5,1,7,1,1,32,2,1,1,53
406318,0.978619163,0.021380837,2,1,1,6,7,1,61,2,2,1,48
406320,0.162872059,0.837127941,1,1,1,4,1,1,68,2,2,1,42
406322,0.016765019,0.983234981,-2,1,1,2,1,2,43,1,2,3,6
406324,0.843766419,0.156233581,2,1,2,99,4,1,46,2,4,1,47
406325,0.152977733,0.847022267,1,2,1,99,2,1,26,2,3,1,26
406329,0.916467497,0.083532503,-2,1,-6,4,7,2,46,1,-6,-6,39
406333,0.570927477,0.429072523,-2,1,-6,3,2,2,29,1,-6,-6,47
406335,0.897707223,0.102292777,-2,1,2,99,4,1,47,1,3,1,47
406336,0.784246781,0.215753219,2,1,1,5,6,2,40,1,2,1,48
406337,0.961312982,0.038687018,2,1,1,7,7,1,37,2,2,1,46
406339,0.105201786,0.894798214,-2,5,2,99,1,2,58,1,3,4,13
406344,0.100455236,0.899544764,-2,5,-7,99,3,1,-9,2,-7,-7,51
406346,0.757469813,0.242530187,2,1,1,5,6,1,59,2,2,1,48
406347,0.145376285,0.854623715,-2,1,1,5,3,2,44,1,3,1,53
406348,0.167687457,0.832312543,1,1,1,4,3,1,54,2,1,1,55
406351,0.928772546,0.071227454,5,1,1,6,4,2,65,1,2,1,42
406353,0.241718088,0.758281912,1,1,2,4,2,2,39,1,3,1,41
406354,0.960740078,0.039259922,2,1,1,6,7,1,43,2,2,1,51
406358,0.005830554,0.994169446,-2,5,1,4,1,-9,20,2,2,4,6
406360,0.010062832,0.989937168,-2,1,1,2,1,2,26,1,1,4,9
406361,0.024149874,0.975850126,1,1,1,2,1,1,59,2,1,1,12
406366,0.035128033,0.964871967,-2,1,-6,1,1,2,65,1,-6,-6,36
406369,0.948863864,0.051136136,-2,1,-6,99,7,1,57,2,-6,-6,39
406370,0.066109066,0.933890934,-2,1,1,4,1,2,24,1,2,2,36
406371,0.93481385,0.06518615,-2,1,-6,6,7,1,23,2,-6,-6,26
406374,0.384283585,0.615716415,-2,5,1,99,6,1,30,2,2,2,48
406375,0.189873366,0.810126634,2,2,2,99,2,1,58,2,2,1,13
406376,0.459473411,0.540526589,2,1,1,6,6,1,78,2,1,2,4
406377,0.189399121,0.810600879,3,1,1,4,4,1,47,2,2,1,6
406381,0.058844459,0.941155541,-2,1,-6,2,1,1,72,2,-6,-6,42
406382,0.418103385,0.581896615,1,1,2,4,6,2,55,1,4,2,42
406383,0.269337053,0.730662947,-2,1,-6,3,2,1,47,1,-6,-6,41
406384,0.006239891,0.993760109,1,1,1,1,3,1,41,2,2,4,41
406386,0.062211345,0.937788655,1,2,2,99,2,1,39,2,3,2,12
406387,0.343474082,0.656525918,-2,1,-6,4,3,1,19,1,-6,-6,39
406389,0.938921192,0.061078808,-2,2,2,99,7,2,59,1,2,1,24
406393,0.62673492,0.37326508,2,1,1,5,6,2,48,1,1,1,24
406394,0.899095067,0.100904933,4,1,2,99,4,1,53,1,3,1,48
406396,0.067827745,0.932172255,-2,1,2,4,4,1,41,2,4,6,6
406404,0.535321778,0.464678222,3,1,1,5,6,1,48,1,2,4,39
406405,0.987534542,0.012465458,2,1,1,6,7,2,80,1,2,1,21
406409,0.984024218,0.015975782,-2,1,-6,6,7,1,71,1,-6,-6,37
406410,0.28148494,0.71851506,1,1,1,4,3,1,53,1,2,1,55
406412,0.01332807,0.98667193,1,2,1,1,1,1,30,1,2,5,17
406415,0.034484419,0.965515581,1,2,1,99,3,2,60,1,2,1,6
406420,0.895952767,0.104047233,2,1,1,5,5,1,72,1,2,1,26
406421,0.805829725,0.194170275,2,1,1,6,5,2,-9,1,3,1,12
406423,0.165297947,0.834702053,-2,1,1,4,4,2,29,2,2,2,32
406425,0.800215233,0.199784767,2,1,1,99,6,1,68,2,2,1,47
406433,0.899692241,0.100307759,-2,1,-7,4,5,2,55,1,-7,-7,13
406436,0.622683152,0.377316848,2,-2,1,6,5,1,31,1,4,2,26
406437,0.748147578,0.251852422,-2,1,-6,-9,-9,1,-9,2,-6,-6,51
406448,0.016658971,0.983341029,1,5,1,2,1,1,32,2,2,2,48
406454,0.823633186,0.176366814,3,1,1,4,4,2,35,1,1,1,1
406457,0.135076277,0.864923723,1,1,1,4,6,2,43,2,2,1,25
406458,0.866330771,0.133669229,-2,1,2,99,7,1,31,2,3,2,29
406459,0.109258672,0.890741328,2,1,1,4,3,1,54,1,2,1,24
406465,0.91482672,0.08517328,2,1,2,7,7,1,22,2,3,2,1
406466,0.110021033,0.889978967,1,1,1,2,1,2,65,1,1,1,13
406467,0.042261766,0.957738234,1,1,1,3,1,1,28,1,1,2,12
406468,0.224403035,0.775596965,-2,1,1,4,2,2,50,1,3,4,26
406469,0.873622662,0.126377338,1,2,1,99,7,1,21,2,1,2,28
406479,0.983927024,0.016072976,2,1,1,7,7,1,63,2,2,1,42
406480,0.953597147,0.046402853,2,1,1,7,7,2,66,2,2,1,22
406484,0.116551236,0.883448764,-2,2,1,99,2,1,42,1,3,4,13
406489,0.01747708,0.98252292,1,1,1,2,1,1,19,1,1,4,36
406490,0.598298679,0.401701321,-2,1,1,5,4,1,59,2,2,2,49
406492,0.053903391,0.946096609,1,1,1,3,3,2,34,1,2,4,27
406495,0.814616576,0.185383424,-2,1,2,99,6,2,27,1,4,1,42
406501,0.064739755,0.935260245,1,1,1,99,3,1,23,1,2,4,44
406502,0.968550986,0.031449014,2,1,1,6,7,2,49,1,1,3,39
406506,0.093320982,0.906679018,1,1,1,4,1,1,65,1,1,2,51
406507,0.005667508,0.994332492,1,1,1,2,1,2,33,2,1,4,6
406508,0.323136028,0.676863972,1,1,2,99,2,2,58,2,4,1,34
406511,0.465701019,0.534298981,2,1,1,5,4,1,59,2,2,1,17
406513,0.128322027,0.871677973,1,1,1,99,3,2,-9,1,1,2,41
406519,0.420932633,0.579067367,1,1,1,2,4,2,44,2,2,1,21
406526,0.485355985,0.514644015,-2,1,2,99,4,1,38,1,4,4,12
406527,0.017358241,0.982641759,1,2,1,99,1,1,65,1,1,2,51
406528,0.976336037,0.023663963,2,1,1,6,7,2,56,2,2,1,42
406530,0.547054109,0.452945891,3,1,2,2,4,2,45,1,4,1,47
406531,0.593724956,0.406275044,-2,3,-7,6,4,1,21,2,-7,-7,6
406538,0.970068858,0.029931142,2,1,1,6,7,1,67,2,2,2,47
406541,0.010426964,0.989573036,1,2,1,4,1,1,58,2,2,2,6
406542,0.746586335,0.253413665,1,1,2,4,4,2,66,1,2,1,16
406543,0.03140447,0.96859553,1,2,1,1,1,1,37,2,2,7,48
406544,0.981899984,0.018100016,2,1,1,7,7,2,27,1,2,1,30
406547,0.127409578,0.872590422,1,1,2,99,3,2,30,2,3,1,53
406550,0.010725197,0.989274803,1,1,1,2,1,1,78,1,2,4,6
406551,0.186014297,0.813985703,1,1,1,6,1,2,26,1,2,4,26
406552,0.275863761,0.724136239,1,1,1,5,5,2,40,2,2,4,23
406553,0.224281963,0.775718037,-2,1,-6,3,3,2,70,1,-6,-6,29
406554,0.028269985,0.971730015,1,1,1,2,3,2,63,1,2,1,41
406559,0.767250709,0.232749291,2,1,1,4,7,1,67,2,2,1,6
406563,0.677205819,0.322794181,2,1,2,4,4,1,38,2,3,1,40
406569,0.198924127,0.801075873,5,1,2,4,4,2,59,1,4,4,6
406570,0.436654127,0.563345873,-2,1,1,5,4,2,86,2,2,1,36
406576,0.904596393,0.095403607,2,1,1,4,7,1,45,2,2,1,19
406585,0.25979797,0.74020203,2,6,1,5,6,2,-9,2,2,1,24
406586,0.033183338,0.966816662,1,2,1,99,1,2,63,1,2,4,28
406587,0.855793714,0.144206286,2,1,1,6,7,2,66,2,3,1,6
406592,0.570185292,0.429814708,2,1,1,4,5,1,41,2,3,1,12
406594,0.431347247,0.568652753,-2,5,2,99,4,1,46,2,4,4,48
406596,0.404603046,0.595396954,1,1,1,4,6,2,48,1,2,2,39
406600,0.327966785,0.672033215,-2,1,2,99,1,2,65,1,3,1,42
406601,0.204845336,0.795154664,2,1,1,6,2,1,73,2,2,1,6
406605,0.411043793,0.588956207,-2,1,1,4,4,2,55,1,3,2,55
406608,0.179536839,0.820463161,-2,6,1,5,6,2,26,2,3,2,48
406609,0.379723855,0.620276145,2,1,2,4,2,1,47,2,2,1,42
406610,0.359593477,0.640406523,2,1,1,6,6,2,69,1,2,3,44
406613,0.013274046,0.986725954,1,2,1,99,1,1,41,2,2,4,37
406615,0.252701047,0.747298953,-2,2,-6,6,1,1,67,2,-6,-6,34
406616,0.98782075,0.01217925,2,1,1,6,7,1,54,1,2,1,39
406617,0.984014362,0.015985638,2,1,1,6,7,1,52,1,2,1,20
406620,0.149217043,0.850782957,1,2,1,99,2,1,50,2,2,3,1
406621,0.431204391,0.568795609,2,1,1,4,5,2,56,2,1,1,8
406624,0.022692832,0.977307168,1,1,1,2,1,2,70,1,1,2,41
406625,0.033446852,0.966553148,-2,2,1,99,1,1,46,2,4,4,12
406629,0.16669094,0.83330906,1,-2,-6,4,2,1,70,2,-6,-6,16
406635,0.92484067,0.07515933,2,1,1,6,7,1,34,2,1,1,6
406636,0.965086103,0.034913897,2,1,1,6,7,1,73,1,2,1,12
406637,0.226539661,0.773460339,1,1,1,99,1,1,60,1,3,1,39
406638,0.985427719,0.014572281,2,1,1,6,7,1,58,2,2,1,21
406641,0.338107207,0.661892793,-2,1,-6,4,2,1,33,1,-6,-6,17
406642,0.451762988,0.548237012,1,1,2,3,4,2,23,1,3,4,42
406643,0.190204305,0.809795695,-2,5,2,99,1,1,29,1,2,2,31
406645,0.247800965,0.752199035,2,1,1,4,6,1,31,2,2,1,24
406646,0.720131966,0.279868034,-9,1,1,5,5,2,44,1,2,2,39
406650,0.610153535,0.389846465,-2,1,1,99,2,2,20,1,4,1,42
406652,0.811629387,0.188370613,2,1,1,6,5,1,61,1,3,2,5
406653,0.930881916,0.069118084,3,5,-9,5,7,1,62,2,-9,1,17
406654,0.016654194,0.983345806,-2,5,1,5,2,1,35,2,2,4,6
406657,0.787905436,0.212094564,2,1,1,5,5,2,60,2,2,1,48
406658,0.992712164,0.007287836,2,1,1,7,7,1,58,1,1,1,18
406660,0.286524533,0.713475467,-2,1,2,99,2,2,37,2,2,1,37
406661,0.515767325,0.484232675,1,1,1,5,6,1,40,2,1,2,18
406663,0.09457906,0.90542094,1,1,2,4,1,1,43,1,2,2,17
406664,0.677712064,0.322287936,2,1,2,6,2,2,61,2,3,1,18
406665,0.026738788,0.973261212,1,3,1,3,2,2,56,2,2,2,6
406672,0.06834116,0.93165884,1,1,1,2,2,2,31,2,3,2,37
406675,0.107199784,0.892800216,2,1,2,2,2,2,18,1,2,4,42
406678,0.216596387,0.783403613,1,1,-6,99,2,1,45,2,-6,-6,17
406680,0.201635457,0.798364543,5,1,1,6,6,1,36,2,3,2,8
406681,0.066794988,0.933205012,1,6,1,4,3,1,26,1,2,1,27
406682,0.036624934,0.963375066,3,1,1,4,3,1,59,2,1,4,36
406685,0.209242715,0.790757285,1,1,1,2,1,2,59,1,1,1,21
406686,0.020420643,0.979579357,1,5,1,99,1,2,37,2,3,4,6
406695,0.084832013,0.915167987,-2,1,-6,5,1,1,38,2,-6,-6,17
406698,0.356772934,0.643227066,1,2,2,99,6,1,32,2,2,4,18
406699,0.888614411,0.111385589,-2,3,-6,6,7,1,45,2,-6,-6,12
406702,0.066700024,0.933299976,1,1,1,99,1,1,20,1,1,2,20
406704,0.378882799,0.621117201,2,1,2,5,4,1,90,2,1,1,41
406705,0.902854026,0.097145974,2,1,1,4,7,2,46,2,1,1,51
406706,0.05481284,0.94518716,1,5,1,4,2,2,58,2,3,2,12
406711,0.916270815,0.083729185,2,1,1,6,7,2,73,2,1,1,6
406715,0.477392303,0.522607697,2,1,1,6,5,1,39,2,3,2,53
406716,0.092992556,0.907007444,1,1,1,3,2,1,22,2,2,4,26
406723,0.733147822,0.266852178,2,1,1,5,5,2,40,1,1,1,6
406725,0.143238283,0.856761717,1,1,1,2,1,1,67,1,1,1,18
406726,0.071001035,0.928998965,-2,2,1,99,2,2,23,1,2,3,17
406729,0.399191066,0.600808934,1,2,2,99,2,1,27,2,4,4,21
406730,0.687920992,0.312079008,-2,5,2,99,4,2,27,1,3,1,22
406731,0.155508023,0.844491977,1,1,1,4,1,1,55,2,3,2,55
406732,0.89064261,0.10935739,-2,1,1,7,7,2,51,1,3,1,15
406734,0.303660903,0.696339097,1,1,2,99,1,1,68,2,4,1,39
406738,0.070582817,0.929417183,-2,2,-6,99,1,1,54,1,-6,-6,26
406739,0.003387392,0.996612608,1,2,1,2,1,1,36,2,2,4,34
406741,0.098446968,0.901553032,4,1,1,99,4,2,38,2,1,4,41
406743,0.104592985,0.895407015,1,1,2,4,1,1,65,2,3,1,50
406746,0.720015213,0.279984787,2,1,1,6,6,2,90,2,2,1,42
406747,0.030438523,0.969561477,-2,2,-6,99,1,1,32,2,-6,-6,25
406749,0.864856736,0.135143264,-2,1,1,5,7,1,24,1,2,2,6
406750,0.044777721,0.955222279,1,3,1,3,1,1,66,2,2,4,55
406751,0.106916858,0.893083142,1,1,1,3,1,2,45,2,3,2,42
406756,0.962616777,0.037383223,2,1,1,6,7,2,-9,1,2,1,39
406758,0.776714353,0.223285647,2,1,1,6,6,1,77,2,2,1,26
406759,0.560929724,0.439070276,-2,1,1,6,6,1,50,1,2,2,17
406763,0.984800665,0.015199335,2,1,1,6,7,1,72,1,1,1,13
406764,0.780795157,0.219204843,-2,1,2,99,4,2,28,2,3,1,29
406765,0.125243287,0.874756713,1,1,1,3,3,2,49,2,2,1,48
406768,0.985971067,0.014028933,-2,1,1,7,7,1,70,1,1,1,37
406771,0.141157458,0.858842542,1,5,2,99,1,1,33,2,4,3,39
406774,0.024496087,0.975503913,1,1,1,2,3,2,24,2,1,4,39
406775,0.023461382,0.976538618,-2,1,1,4,3,2,49,2,3,4,6
406776,0.248862634,0.751137366,-2,1,2,4,4,1,26,2,3,1,41
406780,0.027474177,0.972525823,1,1,1,3,3,2,37,1,1,2,6
406782,0.074660274,0.925339726,2,1,1,99,2,2,50,1,2,2,25
406784,0.94249449,0.05750551,-2,1,1,6,7,1,90,2,1,1,34
406786,0.423631712,0.576368288,-2,1,-6,4,3,2,41,1,-6,-6,21
406788,0.164358758,0.835641242,1,5,2,99,1,1,76,1,2,1,48
406792,0.088089988,0.911910012,1,2,2,99,2,1,26,2,2,7,17
406793,0.035157734,0.964842266,-2,6,-6,99,1,1,44,3,-6,-6,34
406794,0.057536193,0.942463807,1,1,1,2,1,2,71,1,2,1,39
406799,0.048794091,0.951205909,1,1,1,2,1,2,37,2,4,2,17
406804,0.444048569,0.555951431,-2,5,1,99,4,1,27,1,4,2,48
406806,0.941293824,0.058706176,2,1,1,6,7,1,54,2,2,1,12
406808,0.076598388,0.923401612,1,1,1,3,2,1,58,1,2,6,35
406811,0.153677869,0.846322131,2,1,1,3,4,2,40,2,1,4,37
406812,0.509549242,0.490450758,2,1,2,99,4,2,43,2,2,1,36
406814,0.911095323,0.088904677,2,1,1,6,7,2,72,2,2,1,4
406816,0.382730126,0.617269874,2,1,1,99,4,1,42,2,2,1,9
406817,0.174795101,0.825204899,2,3,1,99,4,1,45,1,3,4,6
406818,0.976380569,0.023619431,2,1,1,6,7,1,68,1,1,1,12
406820,0.118067705,0.881932295,-2,5,-6,3,2,2,43,2,-6,-6,13
406823,0.928143185,0.071856815,-2,1,-6,5,5,1,35,1,-6,-6,47
406826,0.550639736,0.449360264,-2,5,2,99,4,1,20,2,4,1,5
406829,0.233708452,0.766291548,2,1,1,3,2,1,48,2,2,1,37
406830,0.901991188,0.098008812,2,1,2,6,5,1,40,2,2,1,30
406837,0.977733895,0.022266105,2,1,1,6,5,1,64,1,2,1,21
406839,0.07464479,0.92535521,5,2,2,4,1,1,47,2,4,3,10
406840,0.159617361,0.840382639,1,1,1,99,2,1,66,2,2,1,34
406841,0.979535699,0.020464301,2,1,1,6,7,1,60,1,1,1,24
406843,0.394341416,0.605658584,-2,1,1,2,5,2,28,2,2,1,39
406845,0.248410342,0.751589658,1,3,1,99,4,2,30,2,2,2,55
406848,0.960620048,0.039379952,2,6,1,6,7,1,56,1,1,1,22
406852,0.708059645,0.291940355,1,1,1,4,5,2,43,2,3,1,39
406854,0.289054546,0.710945454,1,1,1,4,2,1,66,1,2,1,36
406857,0.02796433,0.97203567,1,5,1,4,1,1,79,2,1,2,36
406862,0.088177738,0.911822262,-2,5,1,4,3,1,29,2,2,1,48
406863,0.16801228,0.83198772,1,1,2,99,3,1,80,2,3,2,26
406864,0.136126393,0.863873607,1,1,1,4,1,1,81,1,1,1,27
406866,0.857510476,0.142489524,2,1,1,4,7,2,90,1,2,1,12
406867,0.729812103,0.270187897,-2,3,-6,6,6,1,58,2,-6,-6,6
406868,0.733957669,0.266042331,-2,1,2,99,4,2,64,2,4,1,13
406873,0.01846313,0.98153687,1,1,1,2,1,2,59,1,1,2,12
406874,0.023556741,0.976443259,1,1,1,1,3,2,88,1,1,4,53
406877,0.040733392,0.959266608,-2,3,1,2,2,2,25,2,3,1,6
406878,0.321306342,0.678693658,1,2,2,99,4,1,42,1,4,2,36
406882,0.695726053,0.304273947,2,5,2,99,6,2,53,1,3,1,32
406885,0.075623746,0.924376254,-2,1,1,3,1,1,67,1,4,4,24
406887,0.685667653,0.314332347,1,5,1,5,6,1,67,1,4,1,48
406888,0.006519876,0.993480124,1,1,1,2,1,2,70,2,2,4,6
406891,0.011710078,0.988289922,1,1,1,2,1,2,20,2,1,4,41
