V200001,p_trump,p_biden,V202110x,V201549x,V202022,V201200,V201231x,V201452,V201507x,V201600,V202406,V201007d
457231,0.713497228,0.286502772,2,1,1,6,5,1,22,2,2,-2
457286,0.19830258,0.80169742,1,5,1,3,2,2,58,2,3,-2
457323,0.822762509,0.177237491,2,1,1,6,7,1,34,1,3,-2
457347,0.254172427,0.745827573,1,1,1,1,1,2,48,1,2,-2
457361,0.683234858,0.316765142,2,1,1,6,5,1,80,2,2,-2
457378,0.566884645,0.433115355,1,1,1,4,4,2,51,1,2,-2
457385,0.272645973,0.727354027,2,1,1,99,1,1,71,1,1,-2
457392,0.758062454,0.241937546,2,1,1,4,7,2,61,2,2,-2
457415,0.31182085,0.68817915,-1,-9,1,4,4,2,-9,2,1,-2
457422,0.257705248,0.742294752,1,1,1,3,1,2,78,1,1,-2
457453,0.192391232,0.807608768,1,1,1,1,1,2,57,2,1,-2
457552,0.210576716,0.789423284,-1,3,1,99,2,2,44,2,2,-2
457569,0.510044011,0.489955989,2,-9,1,5,5,-9,-9,2,1,-2
457637,0.529421902,0.470578098,1,1,1,6,1,1,63,2,1,-2
457712,0.165223139,0.834776861,1,2,1,99,1,2,47,2,3,-2
457729,0.222791704,0.777208296,4,3,1,3,3,2,26,2,1,-2
457743,0.375562689,0.624437311,1,1,1,4,3,2,57,1,1,-2
457767,0.232403844,0.767596156,1,2,1,4,1,1,56,2,2,-2
457798,0.64842944,0.35157056,1,3,1,5,5,2,53,1,1,-2
457811,0.701552033,0.298447967,2,1,1,5,7,1,48,2,3,-2
457828,0.674849222,0.325150778,1,3,1,4,5,1,50,1,2,-2
457873,0.809326901,0.190673099,2,1,1,6,7,1,34,2,2,-2
457934,0.723496227,0.276503773,2,1,1,5,5,1,73,1,2,-2
457958,0.736399672,0.263600328,2,1,1,6,5,1,57,1,3,-2
457972,0.807359313,0.192640687,2,1,1,99,7,2,41,1,2,-2
457996,0.662216712,0.337783288,2,1,1,5,5,1,59,2,2,-2
458029,0.83103275,0.16896725,-1,1,-6,6,7,2,67,1,-6,-2
458067,0.387085123,0.612914877,-1,1,-6,2,2,2,54,1,-6,-2
458081,0.925507164,0.074492836,2,1,1,6,7,1,72,1,1,-2
458135,0.581239761,0.418760239,-1,2,2,99,4,1,33,1,4,-2
458159,0.566935806,0.433064194,2,1,1,5,5,2,54,2,1,-2
458180,0.519320142,0.480679858,-1,1,1,4,4,2,22,2,4,-2
458197,0.277986962,0.722013038,1,1,1,3,2,1,44,2,2,-2
458234,0.359367297,0.640632703,1,1,1,4,2,2,30,1,3,-2
458258,0.362598236,0.637401764,-1,1,-6,5,5,2,74,2,-6,-2
458265,0.47261359,0.52738641,1,1,1,3,4,2,37,1,2,-2
458302,0.791107897,0.208892103,-1,1,1,7,5,2,28,1,2,-2
458364,0.420960957,0.579039043,1,1,1,99,4,2,18,1,3,-2
458371,0.3454298,0.6545702,-1,1,-6,4,4,2,56,2,-6,-2
458425,0.251209367,0.748790633,1,1,1,2,3,2,39,1,3,-2
458432,0.886319027,0.113680973,2,1,1,6,7,1,71,1,2,-2
458449,0.3481461,0.6518539,-1,1,1,3,3,1,23,2,2,-2
458463,0.848585726,0.151414274,2,1,1,6,7,1,47,1,3,-2
458487,0.793413292,0.206586708,2,1,1,6,7,2,45,2,1,-2
458500,0.660041622,0.339958378,-1,1,1,4,5,2,28,1,2,-2
458548,0.595724956,0.404275044,2,1,1,4,5,1,38,2,3,-2
458555,0.718055586,0.281944414,2,1,1,7,7,1,70,2,3,-2
458593,0.295175841,0.704824159,2,3,1,4,4,2,-9,2,3,-2
458609,0.31428436,0.68571564,-1,4,-6,4,2,2,39,2,-6,-2
458616,0.242787861,0.757212139,1,1,1,1,1,2,34,2,1,-2
458623,0.224706927,0.775293073,1,3,1,4,1,2,43,2,2,-2
458630,0.390970199,0.609029801,-1,1,-6,99,5,1,46,2,-6,-2
458661,0.181832051,0.818167949,-1,2,-6,99,1,1,69,2,-6,-2
458678,0.842887444,0.157112556,2,1,1,6,7,1,80,1,2,-2
458692,0.519604971,0.480395029,2,6,1,4,4,2,54,2,2,-2
458708,0.473570434,0.526429566,2,2,1,5,4,1,64,2,3,-2
458814,0.65151228,0.34848772,1,1,1,3,7,2,70,2,3,-2
458876,0.477521863,0.522478137,2,1,1,4,4,2,-9,1,4,-2
458890,0.282663563,0.717336437,1,3,1,5,3,1,-9,2,-5,-2
458906,0.281999472,0.718000528,1,1,1,3,1,1,46,2,2,-2
458913,0.638646638,0.361353362,2,1,1,5,5,1,73,2,1,-2
458920,0.736714164,0.263285836,2,3,1,6,7,2,42,2,2,-2
458944,0.240387969,0.759612031,1,1,1,2,1,2,43,2,2,-2
458951,0.235612084,0.764387916,1,1,1,2,1,2,64,2,2,-2
458968,0.749227032,0.250772968,-1,1,1,6,5,1,59,1,2,-2
459022,0.443885602,0.556114398,2,1,1,99,4,2,34,2,2,-2
459053,0.835131642,0.164868358,-1,3,-6,6,6,1,50,1,-6,-2
459060,0.558814775,0.441185225,-1,1,-6,6,5,1,57,2,-6,-2
459084,0.184326827,0.815673173,1,2,1,2,1,2,38,2,1,-2
459107,0.581262495,0.418737505,-1,1,-6,6,7,2,76,2,-6,-2
459114,0.554947088,0.445052912,2,1,1,5,5,1,51,2,3,-2
459152,0.690436089,0.309563911,-1,5,2,6,7,2,30,2,4,-2
459183,0.495281524,0.504718476,2,1,1,4,5,2,48,2,3,-2
459190,0.276288475,0.723711525,1,2,2,4,1,1,47,2,2,-2
459237,0.739234327,0.260765673,2,1,1,6,5,1,62,2,1,-2
459251,0.658578915,0.341421085,2,1,1,6,5,2,80,2,1,-2
459268,0.732546492,0.267453508,5,6,1,4,5,1,35,1,2,-2
459282,0.767095774,0.232904226,2,1,1,6,7,2,72,2,2,-2
459305,0.34369998,0.65630002,1,1,1,3,3,2,58,1,3,-2
459350,0.356702456,0.643297544,1,3,1,4,4,2,40,2,2,-2
459374,0.448277127,0.551722873,1,3,2,6,1,2,72,1,2,-2
459381,0.810033873,0.189966127,-1,1,-6,99,7,2,35,1,-6,-2
459398,0.923153084,0.076846916,1,1,1,6,7,1,37,1,1,-2
459428,0.69729951,0.30270049,2,1,1,5,7,1,70,2,2,-2
459435,0.47059112,0.52940888,-1,1,-6,99,6,2,52,2,-6,-2
459442,0.188366928,0.811633072,1,3,1,3,1,1,64,2,1,-2
459480,0.291037385,0.708962615,1,1,1,4,3,2,76,2,2,-2
459534,0.26126656,0.73873344,1,1,1,2,3,2,21,1,1,-2
459541,0.306634002,0.693365998,-1,1,2,99,2,1,22,2,3,-2
459558,0.67790781,0.32209219,2,1,1,6,6,1,49,1,3,-2
459565,0.508452375,0.491547625,2,1,1,5,6,1,36,2,2,-2
459589,0.814835835,0.185164165,2,1,1,6,7,1,71,2,2,-2
459619,0.240338704,0.759661296,1,3,1,4,2,2,40,2,2,-2
459657,0.305006409,0.694993591,1,1,1,3,2,1,80,2,2,-2
459664,0.361194792,0.638805208,1,-9,1,4,1,1,67,-9,2,-2
459695,0.788668149,0.211331851,2,1,1,6,7,1,73,2,2,-2
459701,0.70118085,0.29881915,2,1,1,99,7,1,21,2,4,-2
459718,0.379844106,0.620155894,1,2,1,99,4,2,59,2,3,-2
459725,0.825880979,0.174119021,-1,3,-6,4,7,1,25,1,-6,-2
459770,0.54534943,0.45465057,-1,1,-6,4,4,2,32,1,-6,-2
459824,0.28950431,0.71049569,1,2,2,99,2,2,68,2,3,-2
459909,0.13701198,0.86298802,1,4,1,3,1,2,60,2,1,-2
459954,0.173772674,0.826227326,-1,1,1,99,1,2,63,2,1,-2
459978,0.624940478,0.375059522,2,1,1,6,6,1,44,2,2,-2
460015,0.253355662,0.746644338,1,1,1,2,3,2,41,2,2,-2
460084,0.815814843,0.184185157,2,1,1,6,7,1,52,2,2,-2
460091,0.382765274,0.617234726,2,2,1,4,-8,1,44,2,1,-2
460114,0.364048045,0.635951955,-1,1,1,99,4,2,60,2,3,-2
460138,0.815668383,0.184331617,-1,2,1,6,5,1,36,1,2,-2
460213,0.210459995,0.789540005,1,2,1,99,1,1,47,2,4,-2
460220,0.434380684,0.565619316,2,1,1,99,6,1,80,2,3,-2
460251,0.602628939,0.397371061,2,1,1,4,6,1,43,2,3,-2
460312,0.539848489,0.460151511,2,1,1,4,5,2,66,2,1,-2
460343,0.515852487,0.484147513,1,1,1,99,4,1,68,2,2,-2
460350,0.194041683,0.805958317,1,1,-7,4,3,2,80,2,-7,-2
460374,0.754320483,0.245679517,2,1,1,7,5,2,48,1,1,-2
460381,0.713329202,0.286670798,2,1,1,6,5,1,59,2,2,-2
460398,0.25278804,0.74721196,1,1,2,1,1,1,19,2,2,-2
460435,0.292789007,0.707210993,1,1,1,1,3,2,55,1,2,-2
460442,0.26636092,0.73363908,1,3,1,3,2,2,25,2,2,-2
460459,0.263216254,0.736783746,1,1,1,1,1,2,25,2,2,-2
460534,0.184875427,0.815124573,-1,1,-6,4,3,2,26,2,-6,-2
460589,0.201445491,0.798554509,1,1,1,2,1,2,24,2,1,-2
460602,0.727315175,0.272684825,2,1,1,99,7,2,70,1,3,-2
460695,0.562321343,0.437678657,2,1,1,5,6,1,60,2,2,-2
460701,0.213689672,0.786310328,1,1,1,1,1,2,64,2,1,-2
460718,0.190915909,0.809084091,1,1,1,2,1,2,64,2,2,-2
460756,0.227537237,0.772462763,1,1,1,2,1,2,73,1,2,-2
460824,0.264475512,0.735524488,1,1,1,1,1,1,79,1,1,-2
460862,0.892415152,0.107584848,2,1,1,6,7,1,80,1,1,-2
460879,0.359119956,0.640880044,1,5,1,5,4,2,73,2,3,-2
460893,0.769119978,0.230880022,2,1,1,5,5,1,38,1,1,-2
460916,0.325221629,0.674778371,1,1,1,2,3,1,70,1,1,-2
460930,0.52274317,0.47725683,2,5,1,5,5,2,43,2,1,-2
460978,0.901546001,0.098453999,2,1,1,99,7,1,65,1,1,-2
460985,0.333138356,0.666861644,1,1,1,2,3,1,56,2,2,-2
460992,0.328505416,0.671494584,-1,3,1,99,4,2,50,2,3,-2
461117,0.709361454,0.290638546,2,1,1,6,6,1,74,1,2,-2
461155,0.510453069,0.489546931,1,1,1,4,4,1,47,2,2,-2
461162,0.333472326,0.666527674,1,4,1,4,3,1,61,1,1,-2
461179,0.550536114,0.449463886,1,1,1,99,6,1,72,1,3,-2
461216,0.719479162,0.280520838,2,1,1,99,7,1,-9,2,2,-2
461230,0.720096295,0.279903705,-1,1,1,99,5,1,27,1,3,-2
461247,0.234888791,0.765111209,1,2,1,1,1,2,53,1,1,-2
461261,0.489926068,0.510073932,-1,1,1,99,6,2,50,2,2,-2
461278,0.66623852,0.33376148,2,1,1,99,7,1,60,2,3,-2
461308,0.547950478,0.452049522,-1,1,1,4,6,1,35,2,3,-2
461315,0.234754491,0.765245509,3,1,1,2,3,2,38,2,-5,-2
461353,0.36010959,0.63989041,-1,1,2,99,3,2,35,1,3,-2
461445,0.282763745,0.717236255,-1,3,1,-9,2,2,46,1,2,-2
461452,0.236873622,0.763126378,1,6,1,3,2,2,59,2,3,-2
461469,0.437251139,0.562748861,1,1,1,99,6,2,60,2,3,-2
461506,0.187862242,0.812137758,1,3,1,4,3,2,52,2,1,-2
461513,0.881469837,0.118530163,2,1,1,6,7,1,30,1,2,-2
461544,0.322160464,0.677839536,-1,1,2,2,3,2,38,1,2,-2
461568,0.568804992,0.431195008,-1,1,1,99,4,1,54,1,2,-2
461599,0.855352045,0.144647955,-1,1,1,3,7,1,46,1,1,-2
461605,0.270819197,0.729180803,1,6,1,1,1,2,29,2,2,-2
461698,0.501076834,0.498923166,1,3,1,99,4,1,37,1,2,-2
461735,0.351075822,0.648924178,1,1,1,3,3,2,36,1,1,-2
461780,0.362035225,0.637964775,-1,-9,2,99,-9,1,-9,2,3,-2
461834,0.871795568,0.128204432,2,1,1,6,7,1,62,2,1,-2
461889,0.344358506,0.655641494,1,2,1,99,3,1,77,1,2,-2
461926,0.636227178,0.363772822,2,3,1,5,5,1,72,1,2,-2
461940,0.205220442,0.794779558,-1,2,-6,4,3,2,50,2,-6,-2
461964,0.256958007,0.743041993,1,4,1,5,2,2,33,2,-5,-2
461988,0.573399898,0.426600102,-1,1,-6,5,6,2,20,1,-6,-2
461995,0.210975991,0.789024009,1,2,1,2,1,2,60,1,1,-2
462035,0.545296877,0.454703123,-1,1,1,3,4,1,40,1,1,-2
462042,0.266936463,0.733063537,1,1,1,2,3,2,53,1,1,-2
462059,0.601810691,0.398189309,2,2,1,4,5,1,44,2,1,-2
462103,0.549680901,0.450319099,1,1,1,4,4,1,74,2,1,-2
462127,0.22618451,0.77381549,1,1,2,4,1,2,76,2,2,-2
462141,0.430173104,0.569826896,-1,1,2,3,2,1,31,1,4,-2
462165,0.370835663,0.629164337,1,2,2,99,4,2,35,2,2,-2
462172,0.751557539,0.248442461,2,1,1,6,7,1,58,2,3,-2
462226,0.231071369,0.768928631,1,1,1,4,1,1,76,2,1,-2
462240,0.570335941,0.429664059,-1,1,-6,6,7,2,44,2,-6,-2
462264,0.777823788,0.222176212,-1,1,-6,5,7,2,59,1,-6,-2
462318,0.219149634,0.780850366,-1,1,-6,2,1,2,-9,2,-6,-2
462332,0.202325116,0.797674884,1,1,1,3,1,2,64,2,1,-2
462349,0.556815037,0.443184963,2,1,1,5,6,2,40,1,3,-2
462370,0.196771572,0.803228428,1,5,1,4,2,2,60,2,2,-2
462387,0.555904345,0.444095655,1,1,1,4,4,2,18,1,2,-2
462431,0.633977427,0.366022573,2,1,1,6,6,1,51,2,4,-2
462448,0.665629313,0.334370687,2,1,1,5,7,2,73,2,2,-2
462516,0.896772031,0.103227969,2,1,1,6,7,1,57,1,2,-2
462592,0.206226229,0.793773771,-1,1,-6,4,2,-9,80,2,-6,-2
462608,0.237213213,0.762786787,-1,3,2,99,2,2,20,2,2,-2
462653,0.234678612,0.765321388,1,1,1,2,1,1,50,2,1,-2
462677,0.581110436,0.418889564,2,1,1,5,6,2,56,2,1,-2
462721,0.260634998,0.739365002,1,6,-6,5,1,1,46,2,-6,-2
462745,0.545873274,0.454126726,2,1,1,6,6,2,39,2,2,-2
462752,0.207445303,0.792554697,1,3,1,99,2,2,58,2,2,-2
462776,0.237496465,0.762503535,1,4,1,3,2,2,23,1,2,-2
462790,0.789085708,0.210914292,2,1,1,6,6,1,66,1,1,-2
462837,0.872934795,0.127065205,2,1,1,6,7,1,67,1,2,-2
462844,0.43845417,0.56154583,2,1,1,2,4,2,51,1,2,-2
462875,0.89358882,0.10641118,2,1,1,7,7,1,44,1,1,-2
462905,0.710758844,0.289241156,1,3,2,6,5,2,26,1,3,-2
462943,0.354443497,0.645556503,1,1,1,3,3,2,26,1,2,-2
462974,0.877725586,0.122274414,2,1,1,7,7,1,67,1,1,-2
462981,0.684880892,0.315119108,-1,1,1,5,5,1,30,1,3,-2
463007,0.200865127,0.799134873,-1,1,-6,2,3,2,19,2,-6,-2
463021,0.36655202,0.63344798,1,1,1,3,4,2,70,2,1,-2
463045,0.177576506,0.822423494,-1,1,1,1,2,2,-9,2,1,-2
463076,0.223612356,0.776387644,1,1,1,2,1,2,63,2,2,-2
463144,0.314528293,0.685471707,1,1,1,4,3,2,70,2,3,-2
463182,0.478865247,0.521134753,-1,-9,-6,-9,-9,-9,-9,-9,-6,-2
463212,0.686670653,0.313329347,2,1,1,6,5,1,56,2,2,-2
463229,0.689515747,0.310484253,2,1,1,6,6,1,28,1,2,-2
463243,0.236755806,0.763244194,1,3,1,2,1,2,47,2,4,-2
463274,0.543266877,0.456733123,1,1,1,4,5,2,48,2,3,-2
463304,0.845551121,0.154448879,2,1,1,7,7,1,65,2,1,-2
463359,0.858173946,0.141826054,2,1,1,6,7,2,72,1,1,-2
463427,0.232050277,0.767949723,1,1,1,99,1,2,41,2,3,-2
463434,0.637549345,0.362450655,2,1,1,99,5,1,35,2,3,-2
463564,0.287752557,0.712247443,1,1,1,2,1,1,68,1,1,-2
463601,0.311312915,0.688687085,-1,2,-6,4,1,1,42,2,-6,-2
463618,0.538126381,0.461873619,-1,1,-6,99,4,2,74,-9,-6,-2
463632,0.357278104,0.642721896,-1,1,-6,5,5,1,58,2,-6,-2
463656,0.573712646,0.426287354,2,1,1,5,6,1,50,2,1,-2
463687,0.80296594,0.19703406,2,1,1,7,7,1,62,2,2,-2
463694,0.666088649,0.333911351,2,1,1,4,7,1,-9,2,3,-2
463793,0.273344543,0.726655457,-1,4,1,2,3,2,27,1,3,-2
463809,0.269460669,0.730539331,1,1,1,2,2,1,58,2,1,-2
463854,0.190947769,0.809052231,1,1,1,99,1,2,66,2,2,-2
463861,0.437381095,0.562618905,5,1,1,2,4,2,36,1,3,-2
463892,0.414754596,0.585245404,-1,1,2,99,4,2,58,2,4,-2
463908,0.292301995,0.707698005,1,1,1,3,1,2,70,1,2,-2
463939,0.673538642,0.326461358,2,1,1,5,5,2,33,1,3,-2
463946,0.709641135,0.290358865,2,1,1,5,5,1,59,1,2,-2
463991,0.513396673,0.486603327,1,1,1,5,6,1,51,2,2,-2
464000,0.803145702,0.196854298,2,1,1,6,7,1,61,2,2,-2
464031,0.555949126,0.444050874,-1,1,1,3,4,1,19,2,4,-2
464048,0.228276183,0.771723817,1,1,1,2,1,2,23,1,1,-2
464192,0.369733182,0.630266818,1,1,1,4,3,2,68,1,4,-2
464239,0.791197781,0.208802219,2,1,1,6,5,1,70,1,2,-2
464246,0.571423228,0.428576772,2,4,1,5,6,1,43,1,2,-2
464277,0.28373979,0.71626021,1,2,1,4,1,1,48,1,2,-2
464291,0.558465575,0.441534425,1,1,1,4,4,2,49,1,2,-2
464352,0.202722261,0.797277739,-1,1,1,3,1,1,59,2,2,-2
464376,0.20577303,0.79422697,-1,2,1,2,1,2,42,1,3,-2
464437,0.242158263,0.757841737,1,2,1,2,3,2,48,2,2,-2
464451,0.32715679,0.67284321,-1,3,-7,4,3,1,66,2,-7,-2
464499,0.750252518,0.249747482,2,1,1,99,7,1,78,2,2,-2
464529,0.549929211,0.450070789,1,1,1,3,6,2,51,1,2,-2
464536,0.468904744,0.531095256,-1,6,1,4,4,2,44,2,3,-2
464574,0.499264577,0.500735423,1,5,1,4,6,2,48,1,1,-2
464581,0.908539928,0.091460072,2,1,1,6,7,1,79,1,1,-2
464628,0.205473958,0.794526042,1,1,1,3,1,2,42,2,2,-2
464659,0.320757482,0.679242518,-1,1,-6,4,1,1,45,2,-6,-2
464666,0.70648146,0.29351854,1,1,1,4,7,1,30,2,3,-2
464673,0.237569377,0.762430623,1,6,1,1,3,2,28,2,2,-2
464758,0.375381348,0.624618652,1,1,1,3,1,1,33,1,1,-2
464765,0.864419457,0.135580543,2,1,1,6,7,1,46,2,1,-2
464864,0.371998418,0.628001582,1,1,1,4,3,2,44,1,2,-2
464888,0.850215268,0.149784732,2,6,1,7,7,2,73,1,2,-2
464918,0.533966583,0.466033417,2,1,1,5,6,1,73,2,2,-2
464970,0.261996235,0.738003765,1,1,1,3,1,2,71,1,2,-2
464994,0.818078618,0.181921382,2,1,1,5,7,1,39,1,2,-2
465003,0.734069474,0.265930526,2,4,2,6,7,1,59,2,3,-2
465041,0.55592938,0.44407062,3,6,1,99,5,1,19,2,3,-2
465119,0.693756345,0.306243655,2,1,1,99,7,2,64,2,2,-2
465126,0.871349518,0.128650482,2,1,1,6,7,1,-9,1,1,-2
465164,0.430215909,0.569784091,-1,2,2,99,4,2,24,2,4,-2
465171,0.48462587,0.51537413,1,1,1,99,4,1,42,2,4,-2
465195,0.324257461,0.675742539,1,1,1,3,3,1,80,2,2,-2
465201,0.233571272,0.766428728,-1,1,-6,1,3,2,36,2,-6,-2
465218,0.56515101,0.43484899,2,1,1,5,6,1,65,1,4,-2
465225,0.239625088,0.760374912,1,3,1,2,3,2,26,2,2,-2
465256,0.182663687,0.817336313,1,3,1,1,1,2,18,2,1,-2
465287,0.288332934,0.711667066,1,1,1,4,3,1,73,2,1,-2
465348,0.691336179,0.308663821,1,6,1,4,5,1,46,2,1,-2
465423,0.189426286,0.810573714,1,1,1,2,1,2,77,2,2,-2
465430,0.581943919,0.418056081,5,1,1,4,5,1,50,2,3,-2
465454,0.240520054,0.759479946,1,1,1,1,1,2,37,1,1,-2
465461,0.218065343,0.781934657,1,1,1,2,1,2,80,2,2,-2
465478,0.425469991,0.574530009,-1,4,-6,5,6,1,68,2,-6,-2
465485,0.700441727,0.299558273,2,1,1,6,7,1,20,2,3,-2
465508,0.862690171,0.137309829,2,1,1,6,7,1,39,2,1,-2
465546,0.783651537,0.216348463,2,1,1,6,7,2,33,2,2,-2
465577,0.816063515,0.183936485,2,1,1,6,7,1,62,2,2,-2
465584,0.624935617,0.375064383,-1,1,-6,99,4,1,50,1,-6,-2
465607,0.247446714,0.752553286,-1,1,-6,4,1,1,77,2,-6,-2
465614,0.650415963,0.349584037,-1,1,1,7,5,1,49,2,3,-2
465638,0.695712654,0.304287346,2,1,1,6,7,1,-9,2,4,-2
465669,0.482910065,0.517089935,-1,1,1,4,4,2,51,2,2,-2
465690,0.346488152,0.653511848,2,5,1,2,4,2,46,1,3,-2
465713,0.691672035,0.308327965,-1,1,1,6,7,2,38,2,3,-2
465737,0.651491241,0.348508759,2,1,1,6,6,1,64,2,3,-2
465744,0.835141573,0.164858427,2,1,1,6,7,2,36,1,3,-2
465768,0.409964687,0.590035313,1,3,1,4,6,1,-9,2,2,-2
465799,0.632614002,0.367385998,1,1,1,4,4,1,36,1,3,-2
465805,0.292995878,0.707004122,-1,1,1,1,1,2,25,1,2,-2
465812,0.277923145,0.722076855,1,3,1,2,3,2,37,1,1,-2
465836,0.462192834,0.537807166,2,1,1,4,5,2,-9,2,3,-2
465867,0.595791742,0.404208258,2,1,1,4,6,2,65,1,2,-2
465874,0.33847917,0.66152083,-1,1,-6,4,1,2,72,1,-6,-2
465904,0.231146258,0.768853742,-1,2,1,99,2,1,23,2,2,-2
465911,0.595612598,0.404387402,1,6,1,99,4,2,39,1,1,-2
465928,0.269744034,0.730255966,2,1,1,4,2,2,74,2,2,-2
466006,0.654578096,0.345421904,-1,3,-7,6,2,2,49,1,-7,-2
466020,0.695628325,0.304371675,-9,1,1,6,4,2,80,1,1,-2
466044,0.202544402,0.797455598,1,3,2,3,1,1,56,2,2,-2
466068,0.290258034,0.709741966,1,1,1,1,2,2,41,1,2,-2
466105,0.355659909,0.644340091,1,1,1,3,3,2,61,2,2,-2
466143,0.847283554,0.152716446,-1,3,-6,6,7,1,33,1,-6,-2
466150,0.289663716,0.710336284,1,1,1,2,-9,1,-9,2,2,-2
466167,0.231473192,0.768526808,1,1,1,2,1,1,65,1,2,-2
466204,0.503455185,0.496544815,1,1,1,4,4,1,79,2,2,-2
466211,0.205035528,0.794964472,1,2,1,4,1,1,54,2,2,-2
466228,0.411117092,0.588882908,1,1,1,3,4,2,75,1,1,-2
466259,0.365783661,0.634216339,-1,1,1,99,3,2,43,1,4,-2
466273,0.345201572,0.654798428,-1,1,-6,5,5,2,66,2,-6,-2
466297,0.399086731,0.600913269,1,1,1,4,3,2,60,1,1,-2
466341,0.27318557,0.72681443,1,1,1,1,3,2,34,1,2,-2
466501,0.371247957,0.628752043,-1,1,-7,4,6,2,74,2,-7,-2
466617,0.278809321,0.721190679,1,3,1,4,2,1,60,1,2,-2
466624,0.320096059,0.679903941,1,1,1,4,1,1,66,1,2,-2
466648,0.374341503,0.625658497,1,3,1,99,4,1,55,2,3,-2
466655,0.27855625,0.72144375,1,1,1,3,2,1,54,2,2,-2
466679,0.287039371,0.712960629,1,1,1,2,3,1,42,2,2,-2
466709,0.593040893,0.406959107,-1,1,2,6,4,2,78,1,3,-2
500043,0.185909722,0.814090278,1,1,1,1,1,2,65,2,2,-2
500050,0.797276893,0.202723107,2,1,1,5,7,2,63,1,2,-2
500081,0.285169396,0.714830604,1,1,1,2,2,2,51,1,2,-2
500135,0.268760363,0.731239637,-1,1,-6,2,3,2,33,1,-6,-2
500142,0.210856805,0.789143195,1,1,1,1,1,2,23,2,2,-2
500173,0.293303438,0.706696562,1,1,1,2,2,1,27,2,2,-2
500180,0.643489031,0.356510969,-1,1,-6,6,5,1,68,1,-6,-2
500197,0.309150482,0.690849518,-1,2,-6,99,4,2,42,2,-6,-2
500258,0.751018077,0.248981923,2,1,1,5,7,1,71,2,2,-2
500272,0.899798205,0.100201795,2,1,1,6,7,1,80,1,1,-2
500289,0.22652395,0.77347605,-1,4,1,2,2,2,27,2,2,-2
500340,0.294644517,0.705355483,1,2,1,4,1,2,57,1,2,-2
500562,0.386255074,0.613744926,1,1,2,3,2,2,42,1,4,-2
500579,0.382078617,0.617921383,1,1,1,4,3,1,67,1,1,-2
500593,0.286476418,0.713523582,1,1,1,1,3,2,68,2,2,-2
500609,0.320662793,0.679337207,2,2,1,5,2,1,26,2,2,-2
500616,0.715003208,0.284996792,2,1,1,6,5,1,61,2,2,-2
500685,0.155259448,0.844740552,1,4,1,4,1,2,72,2,3,-2
500692,0.165239425,0.834760575,1,1,1,2,1,2,76,2,1,-2
500739,0.529907472,0.470092528,-1,1,1,4,6,1,53,2,3,-2
500784,0.603281902,0.396718098,1,1,1,5,6,1,54,1,2,-2
500791,0.308663447,0.691336553,-1,1,1,5,1,1,24,1,3,-2
500869,0.219825505,0.780174495,1,1,1,3,1,1,61,2,1,-2
500876,0.225258348,0.774741652,-1,1,-6,2,1,2,65,2,-6,-2
500937,0.374791224,0.625208776,1,1,1,3,3,2,36,1,3,-2
500982,0.766282658,0.233717342,-1,1,-6,7,7,1,80,1,-6,-2
501039,0.319132524,0.680867476,1,4,1,5,3,1,63,1,2,-2
501060,0.399595012,0.600404988,2,-9,1,-9,-9,-9,-9,-9,2,-2
501138,0.21560778,0.78439222,1,4,1,3,1,2,64,1,1,-2
501237,0.801597748,0.198402252,-1,1,-6,6,7,1,69,1,-6,-2
501244,0.77522052,0.22477948,2,1,1,5,7,2,44,1,2,-2
501398,0.53694543,0.46305457,1,2,1,5,6,1,32,2,2,-2
501428,0.575566701,0.424433299,2,1,1,4,5,2,70,2,2,-2
501435,0.916644208,0.083355792,2,-9,1,6,7,1,64,1,1,-2
501541,0.247628432,0.752371568,1,1,1,4,1,2,58,2,3,-2
501565,0.51878952,0.48121048,-1,1,1,99,4,1,23,2,4,-2
501572,0.335660863,0.664339137,1,1,1,4,3,2,71,2,2,-2
501619,0.251828556,0.748171444,-1,3,-6,99,1,2,67,1,-6,-2
501626,0.307461068,0.692538932,1,1,1,3,2,2,77,1,2,-2
501749,0.404666318,0.595333682,-1,1,-6,99,5,1,21,2,-6,-2
501831,0.332783627,0.667216373,1,1,1,3,2,2,65,1,3,-2
501855,0.665132255,0.334867745,-1,1,2,4,7,2,32,2,3,-2
501947,0.668453506,0.331546494,2,1,1,99,5,2,50,1,2,-2
501954,0.567799642,0.432200358,-1,2,1,6,4,2,31,2,3,-2
501978,0.293553596,0.706446404,1,1,1,3,2,1,80,1,2,-2
502117,0.186907481,0.813092519,1,1,1,2,1,2,41,2,1,-2
502131,0.497663378,0.502336622,-1,1,-6,4,-8,2,28,1,-6,-2
502407,0.650503973,0.349496027,2,2,1,6,6,1,47,1,3,-2
502421,0.860214153,0.139785847,2,1,1,6,7,2,79,1,1,-2
502452,0.411923525,0.588076475,1,1,1,99,4,1,70,2,2,-2
502476,0.226852882,0.773147118,1,3,1,4,1,2,30,2,2,-2
502537,0.453820031,0.546179969,-1,1,2,99,4,2,31,1,4,-2
502582,0.256603882,0.743396118,1,-9,1,2,1,1,77,2,2,-2
502599,0.259478173,0.740521827,-1,1,-6,1,3,1,20,1,-6,-2
502612,0.269411236,0.730588764,1,3,1,99,3,2,19,2,3,-2
502773,0.47457777,0.52542223,-1,3,2,99,4,1,27,2,4,-2
