caseid,p_romney,p_obama,presvote2012_x,dem_raceeth_x,discuss_disc,libcpre_self,pid_x,relig_church,dem_age_r_x,gender_respondent_x,paprofile_interestpolit,patriot_flag,sample_stfips
5613,0.901055388,0.098944612,2,1,1,6,5,1,46,1,1,1,20
5614,0.036516756,0.963483244,1,1,1,2,1,2,56,1,1,4,6
5615,0.477884095,0.522115905,1,2,2,5,1,1,73,1,1,1,22
5616,0.954997109,0.045002891,2,1,1,6,7,1,61,2,2,1,48
5617,0.117428043,0.882571957,1,1,1,2,2,1,35,1,3,3,6
5618,0.106343179,0.893656821,-2,2,2,4,4,2,19,2,3,4,25
5619,0.048470832,0.951529168,1,1,1,1,3,2,29,1,2,3,36
5620,0.590554778,0.409445222,-2,1,1,5,2,1,60,2,2,1,48
5621,0.430567987,0.569432013,-2,1,1,5,5,2,64,1,1,2,27
5622,0.091531748,0.908468252,1,5,2,4,2,2,33,2,3,2,6
5623,0.342797257,0.657202743,1,1,1,2,1,1,80,2,3,3,12
5624,0.31629319,0.68370681,1,6,2,2,2,1,22,2,1,4,30
5625,0.103680173,0.896319827,1,1,1,2,1,2,29,1,1,4,19
5626,0.224104036,0.775895964,1,1,2,4,1,2,49,2,3,3,53
5627,0.248703716,0.751296284,1,2,1,4,1,1,56,2,1,1,22
5628,0.314776312,0.685223688,1,1,2,4,2,1,63,2,3,1,36
5629,0.214979766,0.785020234,1,1,1,3,2,2,23,2,2,3,55
5630,0.223512389,0.776487611,1,5,2,4,2,2,50,1,3,1,6
5631,0.247795725,0.752204275,1,2,1,4,1,1,36,1,3,2,13
5632,0.177403991,0.822596009,1,1,1,4,1,2,49,1,2,2,55
5633,0.156919342,0.843080658,-2,5,1,4,1,1,42,2,4,2,6
5634,0.935999341,0.064000659,2,1,1,6,7,1,66,1,2,1,39
5635,0.740602686,0.259397314,2,1,1,6,7,2,75,2,1,2,26
5636,0.201041193,0.798958807,1,1,2,3,1,1,63,1,2,2,42
5637,0.303715414,0.696284586,-2,1,-7,3,2,1,86,1,2,-7,42
5638,0.046293443,0.953706557,1,1,1,2,1,2,65,2,2,3,6
5639,0.175180484,0.824819516,1,1,1,4,1,1,47,2,2,3,17
5640,0.188177879,0.811822121,1,1,2,3,1,1,69,2,2,1,36
5641,0.890350793,0.109649207,2,1,1,7,7,1,41,2,2,2,48
5642,0.439258979,0.560741021,-2,-9,-9,-9,4,1,27,2,4,-9,51
5643,0.60602542,0.39397458,-2,1,2,5,6,2,42,2,3,1,47
5644,0.047320003,0.952679997,5,1,1,1,3,2,37,1,1,4,53
5645,0.412399378,0.587600622,-2,1,2,4,4,1,29,1,4,3,39
5646,0.761635353,0.238364647,2,1,1,5,7,2,33,2,1,1,24
5647,0.591484922,0.408515078,2,1,1,6,6,1,56,1,2,2,55
5648,0.228678416,0.771321584,-2,1,1,3,3,1,26,2,4,4,12
5649,0.332240348,0.667759652,-2,1,2,4,3,2,58,2,3,2,48
5650,0.245937954,0.754062046,1,1,1,5,2,1,38,1,3,2,24
5651,0.38297126,0.61702874,2,1,1,4,4,1,69,2,4,2,12
5652,0.25174263,0.74825737,2,1,2,4,4,1,30,2,4,2,53
5653,0.652707042,0.347292958,2,5,1,6,6,1,54,2,3,2,48
5654,0.905251758,0.094748242,2,1,1,6,7,1,69,1,2,1,27
5655,0.522069425,0.477930575,1,1,1,4,2,1,60,2,-9,1,54
5656,0.289113416,0.710886584,5,1,1,5,6,1,31,2,2,2,24
5657,0.93955399,0.06044601,-2,1,-7,6,7,2,50,1,2,-7,40
5658,0.089337817,0.910662183,1,2,1,4,1,2,52,2,4,2,36
5659,0.162721763,0.837278237,-2,2,2,3,2,2,25,2,4,2,12
5660,0.5151695,0.4848305,2,1,2,4,6,1,52,1,4,2,12
5661,0.288174365,0.711825635,1,1,2,4,2,1,25,2,3,3,24
5662,0.415805076,0.584194924,2,1,1,4,4,1,68,1,1,1,36
5663,0.95163919,0.04836081,2,1,1,6,7,1,71,2,1,1,47
5664,0.081645816,0.918354184,1,1,1,2,3,2,70,1,1,1,36
5665,0.893024744,0.106975256,2,1,1,6,7,2,40,1,1,1,33
5666,0.22964408,0.77035592,-2,1,2,4,4,2,53,2,2,2,26
5667,0.243818231,0.756181769,1,3,1,5,4,2,61,1,3,2,41
5668,0.446020379,0.553979621,1,5,2,4,1,2,53,1,2,1,4
5669,0.659461852,0.340538148,5,1,1,5,2,1,51,1,4,1,46
5670,0.27758713,0.72241287,-2,1,2,4,4,1,26,1,3,3,6
5671,0.919408274,0.080591726,2,1,1,6,7,1,63,2,1,1,42
5672,0.06966959,0.93033041,1,1,1,2,1,1,65,2,1,2,42
5673,0.821058261,0.178941739,2,1,1,6,7,1,57,2,3,2,21
5674,0.502944463,0.497055537,1,1,1,5,6,2,50,1,2,4,12
5675,0.179945051,0.820054949,1,1,1,2,2,2,43,1,2,4,51
5676,0.558698934,0.441301066,5,1,1,3,4,1,70,1,2,2,13
5677,0.164647916,0.835352084,1,1,1,2,1,1,61,2,1,1,12
5678,0.651196,0.348804,2,1,2,4,4,1,65,1,3,1,37
5679,0.282408907,0.717591093,1,1,2,4,2,2,64,2,4,2,42
5680,0.351694912,0.648305088,-2,1,1,5,2,2,60,1,2,3,42
5681,0.086497167,0.913502833,1,5,2,3,3,1,69,1,1,2,6
5682,0.065263272,0.934736728,1,1,1,3,3,2,38,1,1,2,25
5683,0.391836621,0.608163379,-2,1,2,5,6,2,36,1,3,1,27
5684,0.144864874,0.855135126,1,5,1,1,1,1,67,1,3,1,6
5685,0.024068992,0.975931008,-2,5,-6,1,3,2,22,1,1,-6,6
5686,0.958345514,0.041654486,2,1,1,6,7,1,75,2,1,1,48
5687,0.631903849,0.368096151,2,1,1,5,4,1,47,1,2,2,48
5688,0.887432136,0.112567864,2,5,1,7,5,1,24,1,1,1,1
5689,0.470969339,0.529030661,2,1,1,5,6,1,31,2,2,1,53
5690,0.516407088,0.483592912,1,5,1,4,1,2,57,2,4,1,48
5691,0.265550995,0.734449005,1,2,1,4,2,1,29,2,2,3,48
5692,0.095561076,0.904438924,1,5,1,3,1,1,68,1,2,2,36
5693,0.594871391,0.405128609,-2,1,1,4,5,1,47,1,2,1,34
5694,0.328008407,0.671991593,1,2,2,1,1,1,60,2,2,1,28
5695,0.183335378,0.816664622,1,1,2,3,1,2,52,2,3,2,26
5696,0.925561868,0.074438132,2,1,2,6,7,1,61,1,2,2,49
5697,0.034193176,0.965806824,-2,2,2,4,3,1,23,1,1,4,36
5698,0.538712232,0.461287768,-2,1,-7,6,2,1,52,2,2,-7,40
5699,0.12370401,0.87629599,-2,2,-6,4,3,2,20,1,4,-6,39
5700,0.360592575,0.639407425,-2,5,-9,3,2,2,45,1,4,-9,48
5701,0.251586753,0.748413247,1,5,1,4,1,2,26,2,2,1,8
5702,0.1893942,0.8106058,1,6,1,3,6,2,22,2,3,3,41
5703,0.435745797,0.564254203,2,1,1,5,6,1,62,1,1,2,53
5704,0.122631113,0.877368887,-2,5,1,3,1,1,24,1,3,4,6
5705,0.148647068,0.851352932,1,5,1,4,2,2,57,2,2,1,6
5706,0.090490716,0.909509284,1,1,1,2,2,2,50,1,2,3,25
5707,0.177379557,0.822620443,-2,1,1,3,6,2,20,2,4,2,36
5708,0.067047699,0.932952301,1,1,1,2,1,1,56,2,1,1,17
5709,0.271633505,0.728366495,1,1,2,4,4,2,61,1,4,2,53
5710,0.13084504,0.86915496,1,5,1,1,1,1,28,1,2,2,37
5711,0.117301629,0.882698371,-2,5,-6,3,4,2,29,2,-9,-6,6
5712,0.419668808,0.580331192,1,1,2,4,4,2,30,2,3,2,21
5713,0.161029285,0.838970715,1,5,1,4,1,1,46,1,2,1,6
5714,0.114093939,0.885906061,1,2,2,5,1,1,56,2,3,2,24
5715,0.887064481,0.112935519,-2,1,-7,6,5,1,71,1,1,-7,24
5716,0.146310245,0.853689755,2,6,1,4,1,1,24,2,1,1,42
5717,0.410688304,0.589311696,1,1,1,4,6,2,63,2,1,1,42
5718,0.573149092,0.426850908,2,1,1,4,6,1,34,2,3,2,49
5719,0.067351169,0.932648831,-2,4,-7,2,2,2,43,1,4,-7,6
5720,0.936882038,0.063117962,5,1,1,7,5,1,58,1,1,1,30
5721,0.163297013,0.836702987,1,1,1,2,1,1,55,1,2,2,23
5722,0.482732661,0.517267339,2,4,1,5,2,1,73,2,2,1,40
5723,0.918545695,0.081454305,1,1,2,6,5,1,56,1,1,1,56
5724,0.41873425,0.58126575,1,2,2,5,1,1,50,1,2,1,45
5725,0.137260115,0.862739885,1,5,1,2,1,2,26,2,3,1,36
5726,0.070687274,0.929312726,1,2,1,4,1,1,53,2,2,2,55
5727,0.887353364,0.112646636,2,6,1,6,5,2,53,1,2,1,4
5728,0.879978062,0.120021938,-2,1,1,6,7,1,26,2,4,1,22
5729,0.163891167,0.836108833,1,1,1,4,3,2,69,2,1,2,51
5730,0.944047969,0.055952031,2,1,2,6,7,1,49,1,2,1,4
5731,0.176262145,0.823737855,-2,5,1,2,2,2,72,2,2,2,12
5732,0.285985822,0.714014178,2,1,1,5,4,1,41,1,2,3,6
5734,0.700729067,0.299270933,2,1,1,4,7,2,38,1,2,1,34
5735,0.546165352,0.453834648,2,1,1,4,4,1,84,1,2,1,8
5736,0.714563364,0.285436636,-2,-9,2,-9,2,2,29,2,4,1,49
5737,0.376741922,0.623258078,-2,4,2,4,4,1,29,2,4,3,20
5738,0.121604268,0.878395732,-2,1,1,3,3,2,26,2,2,4,37
5739,0.781602334,0.218397666,2,1,2,6,7,2,72,1,2,2,6
5740,0.275751042,0.724248958,1,2,1,7,1,1,89,1,1,1,6
5741,0.107543665,0.892456335,1,2,1,4,1,1,49,1,2,1,17
5742,0.273441154,0.726558846,1,1,1,2,1,1,87,1,1,2,47
5743,0.616484194,0.383515806,2,1,1,6,6,1,58,1,1,2,39
5744,0.934754985,0.065245015,2,1,1,7,7,1,63,2,2,1,47
5745,0.941945548,0.058054452,2,1,1,6,7,1,57,2,2,1,12
5746,0.453809608,0.546190392,2,1,1,5,6,2,27,2,3,2,21
5747,0.059009191,0.940990809,-2,1,-7,4,3,2,72,2,2,-7,41
5748,0.88586178,0.11413822,2,1,1,6,5,1,71,1,1,1,6
5749,0.066775332,0.933224668,1,2,1,1,1,2,24,1,2,3,26
5750,0.112201638,0.887798362,-2,2,-6,4,1,1,32,2,3,-6,37
5751,0.106897929,0.893102071,1,1,1,3,2,2,42,1,3,2,6
5752,0.136150002,0.863849998,1,5,1,3,4,1,20,2,3,4,6
5753,0.313511744,0.686488256,-2,5,2,7,1,2,33,1,4,2,39
5754,0.725417228,0.274582772,-9,1,1,6,6,1,63,2,2,1,8
5755,0.132085698,0.867914302,-2,5,-7,4,2,2,38,2,2,-7,8
5756,0.683218459,0.316781541,5,1,1,5,5,2,28,1,1,2,45
5757,0.068575386,0.931424614,-2,5,1,4,3,2,19,2,2,2,6
5758,0.917373986,0.082626014,2,5,1,6,7,2,40,2,1,1,48
5759,0.077927809,0.922072191,-2,6,1,2,2,2,24,2,2,2,8
5760,0.392499379,0.607500621,5,1,1,5,6,2,59,2,2,3,26
5761,0.678406092,0.321593908,-2,1,1,5,6,2,63,1,1,2,1
5762,0.733740386,0.266259614,2,1,1,4,7,1,76,2,1,1,41
5763,0.108813723,0.891186277,1,1,1,4,3,2,65,2,2,1,6
5764,0.437345791,0.562654209,2,1,1,5,5,2,23,2,3,3,55
5765,0.952901062,0.047098938,2,1,1,5,7,1,71,1,1,1,12
5766,0.037816905,0.962183095,1,1,1,2,1,2,62,2,2,2,36
5767,0.490901019,0.509098981,-2,2,2,4,2,1,50,1,3,1,13
5768,0.112216819,0.887783181,1,1,1,3,3,2,48,2,2,2,26
5769,0.123454991,0.876545009,1,2,1,4,1,1,55,2,3,1,36
5770,0.257354228,0.742645772,-2,2,2,4,4,1,59,2,1,1,12
5771,0.256188244,0.743811756,-2,1,2,6,4,1,40,2,4,5,17
5772,0.077798108,0.922201892,1,2,1,4,3,1,64,2,2,2,37
5773,0.342720517,0.657279483,-2,3,1,5,5,2,58,1,1,4,6
5774,0.286272728,0.713727272,5,1,1,4,4,2,42,2,2,3,39
5775,0.231283369,0.768716631,1,6,2,5,2,2,23,2,3,2,26
5776,0.949517777,0.050482223,2,1,1,6,7,1,62,1,2,3,48
5777,0.87055735,0.12944265,-2,1,2,4,7,1,34,1,3,1,40
5778,0.359907205,0.640092795,2,1,2,4,6,1,63,2,3,1,17
5779,0.743211614,0.256788386,2,5,2,4,7,2,24,1,4,1,47
5780,0.164650164,0.835349836,1,1,2,4,2,1,58,2,3,2,25
5781,0.328174367,0.671825633,-2,2,2,1,4,2,32,2,4,1,28
5782,0.134241054,0.865758946,1,2,1,4,2,2,61,1,3,4,17
5783,0.887252331,0.112747669,2,1,1,6,6,1,56,1,2,1,48
5784,0.26194865,0.73805135,2,3,2,5,2,1,45,1,3,1,6
5785,0.196866389,0.803133611,-2,1,1,2,3,2,24,1,2,5,47
5786,0.198746147,0.801253853,1,1,2,3,3,1,63,2,2,2,12
5787,0.693574855,0.306425145,2,1,1,6,2,1,77,1,1,1,51
5788,0.627828874,0.372171126,-2,1,1,6,6,1,25,1,3,2,12
5789,0.952589361,0.047410639,2,1,1,6,7,1,67,2,1,1,1
5790,0.859356754,0.140643246,-2,1,-6,4,7,2,77,1,3,-6,1
5791,0.154364099,0.845635901,-2,5,2,3,2,2,18,2,4,2,17
5792,0.28179932,0.71820068,1,2,1,4,1,1,61,2,2,1,1
5793,0.115602817,0.884397183,-2,6,1,2,1,1,43,2,3,5,55
5794,0.532592945,0.467407055,1,1,1,5,6,2,43,1,3,1,53
5795,0.151752689,0.848247311,2,1,1,3,2,1,40,2,3,2,34
5796,0.907642259,0.092357741,2,1,1,6,5,1,79,1,1,1,26
5797,0.167257722,0.832742278,-2,2,1,4,1,2,24,1,4,2,26
5798,0.402405004,0.597594996,-2,1,2,6,2,1,53,2,3,1,27
5799,0.503937722,0.496062278,2,5,1,4,6,2,49,1,2,3,12
5800,0.922594656,0.077405344,2,1,1,7,7,2,26,1,2,1,1
5801,0.671853304,0.328146696,2,1,1,6,6,1,55,1,1,3,39
5802,0.561748936,0.438251064,2,5,1,4,2,1,73,1,-9,1,48
5803,0.439081367,0.560918633,2,1,1,3,7,2,55,2,2,2,53
5804,0.655328846,0.344671154,-2,1,-7,3,4,1,67,2,3,-7,48
5805,0.45835467,0.54164533,-2,1,2,4,6,1,26,1,3,1,17
5806,0.717922869,0.282077131,2,1,1,6,6,2,66,2,1,1,12
5807,0.490671511,0.509328489,1,5,1,4,5,2,52,1,2,1,36
5808,0.143070595,0.856929405,1,5,2,4,1,2,47,1,3,2,6
5809,0.435557734,0.564442266,1,5,2,4,4,1,56,2,3,2,48
5810,0.879235965,0.120764035,2,1,2,7,-2,1,54,2,3,1,47
5812,0.400956673,0.599043327,2,1,2,4,5,1,40,2,3,3,17
5813,0.288609729,0.711390271,2,1,1,6,6,1,27,2,4,3,27
5814,0.683689085,0.316310915,2,1,1,5,7,1,42,2,3,1,36
5815,0.017458656,0.982541344,1,2,1,2,1,1,48,1,2,2,6
5816,0.665620631,0.334379369,2,1,1,6,6,2,49,2,2,1,12
5817,0.575567296,0.424432704,1,5,2,4,2,2,70,1,1,1,48
5818,0.545811077,0.454188923,2,1,1,4,2,2,70,2,2,1,4
5819,0.13656198,0.86343802,1,1,2,2,2,2,30,2,3,2,8
5820,0.032389896,0.967610104,1,6,1,1,1,1,27,2,1,5,9
5821,0.395646648,0.604353352,2,1,1,5,5,2,49,2,1,4,12
5822,0.237879612,0.762120388,-2,5,1,5,4,1,37,2,4,3,6
5823,0.293224224,0.706775776,-2,2,2,1,4,1,39,1,4,1,18
5824,0.162134261,0.837865739,1,3,2,5,3,2,26,2,2,3,19
5825,0.199974657,0.800025343,1,5,1,2,1,1,53,1,2,1,12
5826,0.75487889,0.24512111,2,1,1,7,5,2,60,1,1,1,25
5827,0.952322713,0.047677287,2,1,1,6,7,2,84,1,1,1,12
5828,0.696353466,0.303646534,2,1,2,6,7,2,50,2,3,1,9
5829,0.27478659,0.72521341,1,5,1,6,3,1,37,1,2,3,12
5830,0.453564508,0.546435492,1,1,2,4,2,2,60,1,3,1,26
5831,0.374620011,0.625379989,-2,2,2,4,4,2,57,2,4,2,5
5832,0.435538537,0.564461463,-2,1,-7,5,6,1,48,2,2,-7,26
5833,0.569112719,0.430887281,2,1,2,5,7,1,42,2,3,3,27
5834,0.656145868,0.343854132,-2,5,2,6,4,1,42,1,3,2,48
5835,0.912852315,0.087147685,2,1,1,6,7,1,83,2,1,2,13
5836,0.941184374,0.058815626,2,1,1,6,7,1,70,1,1,1,41
5837,0.918437269,0.081562731,2,1,1,7,7,1,51,2,1,3,40
5838,0.946780582,0.053219418,2,1,1,6,7,2,76,2,1,1,4
5839,0.495908836,0.504091164,-2,1,2,4,6,2,51,1,4,1,8
5840,0.354914557,0.645085443,1,2,1,6,1,1,66,2,2,3,13
5841,0.376966812,0.623033188,-2,5,2,4,4,1,34,2,4,2,48
5842,0.25701766,0.74298234,1,1,1,4,3,2,60,2,1,1,51
5843,0.208179718,0.791820282,1,1,1,4,3,1,53,2,3,2,8
5844,0.437803332,0.562196668,1,1,1,4,1,1,63,1,2,1,12
5845,0.249563865,0.750436135,-2,5,2,6,2,2,24,1,3,3,6
5846,0.036254628,0.963745372,1,2,1,4,3,1,40,1,2,3,6
5847,0.141827662,0.858172338,1,1,1,4,1,1,48,2,3,2,36
5848,0.681779523,0.318220477,2,1,1,5,6,1,50,1,1,2,40
5849,0.478667029,0.521332971,-2,6,2,4,1,1,30,2,4,2,13
5850,0.359129291,0.640870709,5,1,1,5,3,1,46,1,2,2,22
5851,0.181742159,0.818257841,5,2,1,4,3,1,49,1,1,3,48
5852,0.429974719,0.570025281,2,2,2,5,6,2,28,1,3,3,47
5853,0.579735934,0.420264066,-2,1,2,4,4,2,25,2,4,3,49
5854,0.360668463,0.639331537,-2,1,1,4,3,2,50,2,1,1,48
5855,0.816701924,0.183298076,2,1,2,4,5,2,23,1,3,1,4
5856,0.089431474,0.910568526,1,1,1,2,1,1,57,2,2,4,19
5857,0.583267571,0.416732429,1,1,2,5,1,1,59,1,4,1,54
5858,0.060985054,0.939014946,1,2,1,2,1,1,54,1,2,1,39
5859,0.282198089,0.717801911,2,2,2,6,3,1,61,1,2,5,22
5860,0.771100964,0.228899036,2,1,2,6,6,2,48,1,2,1,13
5861,0.142293658,0.857706342,1,1,1,3,1,2,39,2,1,3,42
5862,0.105619983,0.894380017,1,2,1,2,1,1,50,2,1,1,13
5863,0.419332465,0.580667535,-2,1,1,4,4,1,29,1,4,3,42
5864,0.253592609,0.746407391,1,1,1,3,2,2,29,1,2,2,12
5865,0.163128,0.836872,1,1,1,2,2,2,33,2,2,5,48
5866,0.508640142,0.491359858,-2,1,1,4,4,1,70,1,4,-9,32
5867,0.243043546,0.756956454,-2,1,2,4,4,1,46,2,4,2,17
5868,0.577345111,0.422654889,-2,1,1,3,2,1,23,2,3,3,49
5869,0.373891156,0.626108844,1,2,1,3,2,1,18,1,4,1,37
5870,0.928324402,0.071675598,2,1,1,7,7,1,21,1,1,1,34
5871,0.959079363,0.040920637,-2,1,-7,6,7,2,55,1,1,-7,1
5872,0.480389341,0.519610659,1,1,1,4,4,2,48,1,3,1,39
5873,0.086736408,0.913263592,-2,5,2,4,3,2,54,2,4,4,6
5874,0.389572237,0.610427763,1,5,2,3,1,2,19,2,4,1,12
5875,0.467954738,0.532045262,1,2,2,4,1,1,31,2,4,1,48
5876,0.223771834,0.776228166,-2,1,2,2,4,2,49,2,3,2,18
5877,0.161049161,0.838950839,1,1,1,3,4,2,46,2,2,3,27
5878,0.830449707,0.169550293,-2,1,2,6,4,1,52,1,4,1,29
5879,0.303489512,0.696510488,1,1,1,3,2,2,48,2,1,2,47
5880,0.458581964,0.541418036,2,1,1,6,6,2,23,1,3,1,25
5881,0.267827082,0.732172918,1,5,2,2,1,2,66,1,2,1,12
5882,0.588780638,0.411219362,-2,1,2,5,6,2,54,1,3,2,48
5883,0.346945412,0.653054588,-2,5,2,4,3,2,21,1,3,3,13
5884,0.888357141,0.111642859,2,1,1,6,7,1,56,2,1,1,27
5885,0.584586103,0.415413897,1,1,1,4,5,2,24,1,3,2,20
5886,0.274117413,0.725882587,2,1,1,4,4,1,29,2,4,2,32
5887,0.171684358,0.828315642,1,3,1,3,2,2,22,1,2,1,6
5888,0.099582324,0.900417676,1,2,1,2,1,1,33,2,3,3,39
5889,0.402768502,0.597231498,-2,1,-7,4,2,1,86,2,3,-7,12
5890,0.543735327,0.456264673,-2,5,2,6,6,1,23,1,3,1,6
5891,0.177846866,0.822153134,-2,2,-6,4,1,1,41,1,1,-6,48
5892,0.118255713,0.881744287,1,2,1,4,1,1,43,2,2,4,18
5893,0.835615332,0.164384668,2,1,1,6,6,1,56,2,2,1,30
5894,0.455522687,0.544477313,2,1,1,4,4,2,78,2,1,1,12
5895,0.172916698,0.827083302,2,1,1,4,2,1,49,1,3,2,6
5896,0.709829129,0.290170871,-2,1,2,4,5,1,38,2,4,1,13
5897,0.262445267,0.737554733,2,1,2,5,6,1,45,1,2,2,25
5898,0.289471827,0.710528173,1,5,1,4,3,2,77,1,1,1,12
5899,0.95007066,0.04992934,2,1,1,6,7,1,59,2,2,1,29
5900,0.518060581,0.481939419,1,1,1,4,4,1,53,2,1,1,51
5901,0.692488189,0.307511811,2,4,1,6,6,1,48,1,1,3,40
5902,0.531980754,0.468019246,2,1,1,6,6,1,24,2,3,1,19
5903,0.566732724,0.433267276,1,4,2,6,6,2,18,1,1,2,48
5904,0.096481964,0.903518036,1,5,2,3,1,1,46,1,2,2,6
5905,0.242973075,0.757026925,-2,2,1,4,4,1,37,1,1,2,1
5906,0.435480794,0.564519206,1,5,1,4,4,2,62,2,3,1,12
5907,0.344223876,0.655776124,1,2,1,6,1,1,68,1,2,2,1
5908,0.293467553,0.706532447,1,1,1,2,6,1,31,1,4,2,37
5909,0.431725936,0.568274064,-2,1,1,4,4,2,44,1,4,5,47
5910,0.132765409,0.867234591,1,1,1,3,1,1,43,2,2,2,42
5911,0.156512359,0.843487641,1,1,1,2,3,2,44,2,3,1,19
5912,0.654570576,0.345429424,-2,1,1,4,4,1,55,2,2,1,22
5913,0.071422117,0.928577883,1,5,2,4,3,1,34,2,2,3,6
5914,0.43125855,0.56874145,1,2,2,4,6,2,47,1,4,1,13
5915,0.869603632,0.130396368,2,1,1,6,7,1,20,2,2,3,51
5916,0.339588117,0.660411883,-2,5,2,3,4,2,42,2,3,1,37
5917,0.644810776,0.355189224,2,1,2,4,6,1,33,2,3,1,45
5918,0.087654449,0.912345551,1,2,1,2,1,1,41,2,2,3,51
5919,0.047994462,0.952005538,-2,1,-7,4,3,2,30,2,3,-7,36
5920,0.774392352,0.225607648,2,1,1,6,5,1,31,1,1,2,12
5921,0.246720377,0.753279623,1,2,2,3,1,2,62,2,3,2,21
5922,0.07980167,0.92019833,-2,6,1,1,1,2,29,1,2,3,39
5923,0.113026559,0.886973441,1,2,2,3,3,2,60,1,4,2,42
5924,0.520505912,0.479494088,2,1,2,3,6,2,60,1,2,1,8
5925,0.059991033,0.940008967,1,5,2,1,2,2,22,2,4,4,6
5926,0.030580879,0.969419121,-2,1,-6,2,2,2,29,2,2,-6,34
5927,0.296591524,0.703408476,1,1,1,4,3,1,71,2,2,1,12
5928,0.68101989,0.31898011,-2,1,2,4,2,1,61,1,2,1,4
5929,0.256745778,0.743254222,-2,1,1,4,6,1,71,2,1,2,19
5930,0.261897473,0.738102527,1,1,2,3,3,2,34,2,3,4,4
5931,0.942433416,0.057566584,2,1,1,6,-2,-9,37,1,2,1,28
5932,0.725347614,0.274652386,2,1,1,4,5,1,73,2,3,1,51
5933,0.044502902,0.955497098,1,1,1,2,1,2,30,2,2,3,6
5934,0.36313386,0.63686614,2,1,1,4,5,1,39,1,3,3,25
5935,0.924258044,0.075741956,-9,1,1,6,7,1,56,2,2,1,37
5936,0.031650776,0.968349224,1,1,1,2,1,2,46,2,1,4,25
5937,0.407478056,0.592521944,1,1,1,4,3,1,58,2,2,2,29
5938,0.378306904,0.621693096,1,6,2,4,2,1,27,2,4,2,37
5939,0.68161635,0.31838365,2,3,1,5,5,2,68,2,1,1,12
5940,0.314796578,0.685203422,1,2,1,3,6,1,44,2,1,3,48
5941,0.291950556,0.708049444,1,6,2,4,1,1,36,2,4,3,53
5942,0.348547571,0.651452429,1,1,1,4,2,1,58,2,3,2,31
5943,0.747361077,0.252638923,2,1,2,4,4,1,63,1,3,1,47
5944,0.929478211,0.070521789,-2,1,-6,7,7,1,50,2,2,-6,28
5945,0.913727507,0.086272493,2,1,1,6,7,1,68,2,1,2,13
5946,0.501391448,0.498608552,-2,1,-7,4,7,2,54,2,1,-7,34
5947,0.583909928,0.416090072,1,1,1,4,4,2,56,1,3,1,37
5948,0.67766911,0.32233089,1,5,1,4,4,1,65,1,1,1,48
5949,0.884355037,0.115644963,2,1,1,6,7,1,54,1,1,2,31
5950,0.794462949,0.205537051,2,1,1,6,7,1,55,2,1,2,35
5951,0.140760537,0.859239463,2,5,2,2,4,1,34,2,4,3,6
5952,0.255177232,0.744822768,2,1,1,4,2,1,65,2,2,2,39
5953,0.07205173,0.92794827,1,2,1,4,3,2,20,2,1,5,20
5954,0.323006744,0.676993256,-2,2,1,4,4,2,68,1,2,3,13
5955,0.337609062,0.662390938,-2,1,1,2,1,2,43,2,3,2,29
5956,0.533183178,0.466816822,2,1,1,5,5,1,44,1,2,3,53
5957,0.199964688,0.800035312,-2,2,-7,4,1,1,37,2,3,-7,48
5958,0.742194866,0.257805134,-2,1,1,6,7,2,26,2,2,3,42
5959,0.259438482,0.740561518,1,6,2,4,4,2,46,1,4,1,6
5960,0.635385944,0.364614056,2,1,2,7,7,2,20,2,4,2,26
5961,0.200269622,0.799730378,1,2,1,5,2,1,54,2,2,1,51
5962,0.259264551,0.740735449,1,2,2,4,1,1,66,1,3,1,39
5963,0.290341568,0.709658432,5,1,1,5,4,2,57,1,2,4,53
5964,0.233420349,0.766579651,1,1,1,3,1,1,66,1,1,1,10
5965,0.464295928,0.535704072,2,5,2,5,4,1,38,2,3,1,18
5966,0.421338325,0.578661675,-2,2,2,4,1,1,50,2,3,1,48
5967,0.891939442,0.108060558,2,1,1,6,7,1,42,2,2,2,49
5968,0.090828911,0.909171089,-2,2,2,4,3,1,24,2,2,5,37
5969,0.283090601,0.716909399,-2,5,2,4,3,1,56,2,4,3,12
5970,0.30666444,0.69333556,1,1,1,4,2,2,74,2,2,2,51
5971,0.224079811,0.775920189,1,1,1,3,2,2,49,2,1,3,12
5972,0.12730569,0.87269431,1,1,1,2,1,1,52,2,3,3,36
5973,0.484325194,0.515674806,1,1,1,5,6,2,53,1,2,1,36
5974,0.37053596,0.62946404,2,1,1,4,5,1,32,2,3,3,17
5975,0.178589175,0.821410825,-2,3,2,5,2,1,28,2,4,3,6
5976,0.291831125,0.708168875,1,1,1,2,1,2,63,2,1,3,1
5977,0.243535614,0.756464386,1,5,1,3,3,2,59,2,2,2,48
5978,0.453905613,0.546094387,-2,1,-7,4,6,2,27,2,4,-7,30
5979,0.664173809,0.335826191,2,3,1,6,6,1,38,1,3,2,48
5980,0.366665311,0.633334689,2,1,2,5,4,1,42,2,3,1,36
5981,0.906831747,0.093168253,2,1,1,5,7,1,76,1,2,1,39
5982,0.025243408,0.974756592,1,2,1,2,1,1,63,2,1,1,6
5983,0.609111893,0.390888107,-2,3,-6,4,6,1,28,1,3,-6,28
5984,0.378277119,0.621722881,2,1,1,4,6,1,43,2,3,2,20
5985,0.818699658,0.181300342,2,5,1,5,7,2,32,1,3,1,12
