"","V160001_orig","V161342","V161310x","V161267","V161270","V161244","V162125x","V162174","V162256","V161126","V161155","V161158x","V162031x","V162062x","age_gpt3","church_goer_gpt3","discuss_politics_gpt3","education_gpt3","gender_gpt3","ideology_gpt3","patriotism_gpt3","pid7_gpt3","political_interest_gpt3","race_gpt3","votechoice_2016_gpt3","voted_2016_gpt3"
"3330",405420,2,1,27,13,1,2,1,2,2,1,1,0,-2,22,2,1,12,1,3,1,2,2,1,42,1
"3331",405422,2,1,54,9,1,2,2,3,99,1,2,0,-2,22,2,1,12,1,3,1,5,3,1,42,1
"3332",405423,1,1,49,12,1,-6,-6,-6,6,2,7,-2,-2,30,1,1,12,1,5,1,7,1,1,2,1
"3333",405427,2,1,73,16,2,-6,-6,-6,1,5,3,-2,-2,30,1,1,12,1,3,1,1,1,1,42,0
"3334",405428,2,1,-9,13,1,6,1,1,1,3,4,1,4,22,1,1,12,1,5,1,1,1,1,42,1
"3335",405429,2,1,41,10,2,1,1,3,99,2,6,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"3336",405432,1,1,27,13,1,1,1,1,4,3,5,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"3337",405434,2,1,58,10,1,1,1,1,6,2,6,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"3338",405435,1,6,32,15,1,1,1,1,1,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"3339",405439,2,2,-9,15,1,4,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"3340",405440,1,5,41,10,1,2,1,3,7,3,3,1,1,30,1,1,12,1,3,1,7,1,1,42,1
"3341",405450,2,1,28,14,1,1,1,4,4,1,2,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3342",405451,2,1,59,13,2,1,1,2,4,3,5,1,1,30,1,1,12,1,5,1,5,1,1,42,1
"3343",405457,1,5,21,10,1,2,1,2,99,1,1,0,-2,28,2,1,12,1,3,1,5,2,1,42,1
"3344",405459,2,1,36,10,1,2,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"3345",405460,2,1,45,13,1,2,2,3,5,2,6,1,1,30,2,1,12,1,5,1,5,3,1,42,1
"3346",405461,1,3,21,9,1,4,2,3,4,2,6,1,2,24,2,1,12,1,5,1,5,3,1,42,1
"3347",405462,1,5,64,13,2,1,1,1,1,1,1,1,1,30,1,1,12,1,1,1,1,1,1,42,1
"3348",405464,2,1,-9,10,2,1,1,2,4,3,3,1,1,29,1,1,12,1,3,1,2,1,1,42,1
"3349",405465,1,1,61,14,2,2,1,1,6,2,7,1,2,35,1,1,12,1,7,1,7,1,1,2,1
"3350",405466,2,2,74,8,1,-7,-7,-7,4,3,5,-2,-2,24,1,1,12,1,5,1,5,3,1,42,1
"3351",405467,2,1,36,10,2,1,1,2,5,1,1,0,-2,22,2,1,12,1,2,1,2,3,1,42,1
"3352",405468,1,5,46,10,2,4,1,1,2,3,3,1,1,28,1,1,12,1,3,1,1,2,1,42,1
"3353",405471,2,1,29,10,2,1,1,3,4,2,7,1,2,29,1,1,12,1,7,1,5,1,1,2,1
"3354",405472,2,1,61,10,1,1,1,2,3,1,1,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"3355",405474,2,1,49,14,2,2,1,2,5,2,6,1,1,30,1,1,12,1,5,1,2,3,1,42,1
"3356",405475,2,1,58,9,1,-6,-6,-6,99,3,4,-2,-2,22,1,1,12,1,2,1,5,2,1,42,1
"3357",405478,1,5,65,9,1,3,2,3,2,1,1,1,1,24,2,1,12,1,3,1,1,2,1,42,1
"3358",405483,1,1,41,10,2,2,1,-9,5,2,6,1,5,28,1,1,12,1,5,1,6,2,1,42,0
"3359",405484,1,1,72,10,1,1,1,1,6,3,5,1,2,35,1,1,12,1,5,1,7,1,1,2,1
"3360",405485,2,1,68,14,1,-6,-6,-6,3,1,2,-2,-2,30,1,1,12,1,3,1,2,3,1,42,1
"3361",405495,2,1,71,14,1,4,1,2,2,3,3,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"3362",405497,1,1,51,11,1,1,1,1,99,3,5,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"3363",405500,1,1,58,10,1,1,1,1,6,1,2,1,2,28,1,1,12,1,3,1,7,1,1,42,1
"3364",405501,1,6,33,11,2,4,1,2,2,3,3,0,-2,22,2,1,12,1,3,1,5,3,1,42,1
"3365",405508,2,1,66,9,1,1,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"3366",405510,1,1,62,10,1,1,1,2,4,3,3,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"3367",405513,1,2,33,11,1,4,2,3,4,1,2,1,4,24,2,1,12,1,3,1,2,3,1,42,1
"3368",405523,2,1,39,14,2,1,2,4,4,3,4,1,2,29,2,1,12,1,7,1,5,3,1,42,1
"3369",405525,2,1,20,13,2,1,1,3,4,3,5,1,1,30,1,1,12,1,5,1,5,1,1,42,1
"3370",405527,2,2,23,7,1,-6,-6,-6,5,3,4,-2,-2,24,1,1,12,1,2,1,2,3,1,42,1
"3371",405530,-9,-2,-9,14,2,3,1,1,6,2,6,-2,-2,44,1,1,12,1,5,1,7,3,1,42,1
"3372",405531,1,1,60,10,2,1,1,2,4,3,5,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"3373",405533,1,1,30,13,2,-6,-6,-6,3,1,2,-2,-2,30,1,1,12,1,3,1,5,3,1,42,0
"3374",405534,2,1,77,16,1,2,1,2,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3375",405535,1,1,48,10,2,1,1,2,6,2,7,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"3376",405536,2,6,30,14,2,2,1,1,2,1,2,1,1,30,1,1,12,1,3,1,1,2,1,42,1
"3377",405538,2,6,35,14,1,4,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"3378",405541,1,1,62,9,2,-6,-6,-6,7,2,7,-2,-2,25,1,1,12,1,7,1,7,1,1,2,1
"3379",405542,1,1,49,13,2,4,1,2,2,1,2,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"3380",405544,1,1,57,95,2,-6,-6,-6,5,2,6,-2,-2,30,1,1,12,1,5,1,5,3,1,42,0
"3381",405554,1,1,21,9,2,4,1,3,99,1,1,1,1,28,1,1,12,1,3,1,2,1,1,42,1
"3382",405556,1,-2,-9,14,1,-6,-6,-6,4,2,6,-2,-2,44,1,1,12,1,5,1,5,3,1,42,1
"3383",405557,1,1,23,9,2,1,2,2,99,2,6,-2,-2,22,2,1,12,1,5,1,5,3,1,42,0
"3384",405558,2,1,42,10,1,-6,-6,-6,4,3,4,-2,-2,30,1,1,12,1,3,1,5,2,1,42,1
"3385",405562,2,1,35,7,2,2,2,3,99,1,1,0,-2,22,2,2,12,1,2,1,5,3,1,42,0
"3386",405565,2,5,40,10,2,1,1,2,4,1,2,0,-2,22,2,1,12,1,3,1,5,3,1,42,0
"3387",405569,1,1,50,13,1,2,1,2,5,3,5,1,3,30,1,1,12,1,5,1,6,2,1,2,1
"3388",405570,2,1,59,13,1,1,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"3389",405576,2,5,26,14,1,2,1,2,3,1,2,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3390",405578,2,1,29,14,1,1,2,4,99,3,4,1,2,38,2,1,12,1,7,1,7,1,1,42,1
"3391",405579,1,1,-9,13,1,4,1,2,5,3,5,1,2,30,1,1,13,1,5,1,7,1,1,42,1
"3392",405581,2,1,19,7,2,4,2,3,2,3,4,-2,-2,22,2,1,9,2,3,1,2,3,1,42,0
"3393",405583,2,1,38,8,1,1,1,2,99,3,3,1,1,22,1,1,12,1,3,1,1,1,1,1,1
"3394",405585,2,1,26,13,1,-6,-6,-6,6,2,6,-2,-2,30,1,1,12,1,5,1,6,3,1,2,1
"3395",405588,1,6,56,14,2,4,1,1,6,5,5,0,-2,30,2,1,12,1,5,1,6,3,1,42,1
"3396",405589,1,2,32,6,1,1,1,2,99,3,4,-2,-2,25,1,1,12,1,2,1,5,1,1,42,1
"3397",405593,2,1,30,11,1,1,1,2,99,1,2,1,1,29,1,1,12,1,3,1,2,1,1,1,1
"3398",405596,2,1,39,14,1,1,2,2,4,3,4,-2,-2,30,2,1,12,1,5,1,5,3,1,42,1
"3399",405598,2,1,70,10,1,-7,-7,-7,5,5,4,-2,-2,30,1,1,12,1,2,1,6,3,1,42,1
"3400",405599,2,1,47,13,2,4,1,1,2,1,1,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"3401",405602,2,2,18,5,1,4,2,4,1,3,5,0,-2,22,2,1,9,1,5,1,2,3,1,42,1
"3402",405603,2,1,61,12,2,2,1,2,99,3,3,0,-2,29,2,1,12,1,3,1,5,3,1,42,1
"3403",405606,2,2,55,10,2,1,1,2,4,2,7,1,2,29,1,1,12,1,5,1,5,1,1,2,1
"3404",405607,1,1,37,14,1,1,1,2,5,2,6,1,2,35,1,1,13,1,5,1,7,1,1,42,1
"3405",405610,1,1,76,12,2,1,1,2,6,2,7,0,-2,22,2,1,12,1,7,1,7,3,1,42,1
"3406",405611,2,1,62,11,1,1,1,2,4,2,6,1,5,22,1,1,12,1,5,1,2,1,1,42,1
"3407",405612,1,6,55,14,1,4,1,1,3,3,4,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3408",405614,1,1,59,10,1,-7,-7,-7,4,2,7,1,2,38,1,1,12,1,5,1,5,1,1,2,1
"3409",405619,1,1,28,12,2,1,1,3,99,1,2,1,1,28,1,1,12,1,3,1,2,1,1,42,1
"3410",405631,2,1,70,13,1,1,1,3,6,2,7,1,2,35,1,1,12,1,7,1,7,1,1,2,1
"3411",405633,2,1,43,14,1,1,1,2,4,1,2,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3412",405634,2,1,52,14,2,1,1,1,1,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"3413",405635,2,5,18,8,1,4,2,2,99,3,4,0,-2,22,2,1,9,1,3,1,5,3,1,42,1
"3414",405637,2,1,41,15,2,2,1,3,3,1,2,1,1,30,1,1,12,1,3,1,2,2,1,42,1
"3415",405638,1,1,66,14,2,4,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"3416",405639,1,1,56,10,2,-6,-6,-6,2,5,4,-2,-2,25,1,1,12,1,5,1,5,3,1,42,0
"3417",405645,2,3,33,12,1,-6,-6,-6,6,2,7,-2,-2,30,1,1,12,1,5,1,2,1,1,2,1
"3418",405646,2,6,33,13,1,1,1,2,7,2,7,1,2,38,1,1,12,1,7,1,7,1,1,2,1
"3419",405648,1,1,51,13,2,2,1,3,3,1,2,1,1,30,1,1,12,1,3,1,5,2,1,42,1
"3420",405649,1,1,31,13,2,-7,-7,-7,2,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,0
"3421",405651,2,1,77,10,1,1,1,2,6,2,7,1,2,29,1,1,12,1,7,1,7,1,1,2,1
"3422",405654,2,1,46,11,1,1,1,3,5,2,6,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"3423",405655,1,1,61,9,1,1,1,1,6,2,7,1,2,28,1,1,12,1,7,1,7,1,1,2,1
"3424",405656,2,1,66,9,2,-6,-6,-6,99,2,7,-2,-2,29,1,1,12,1,7,1,5,1,1,2,1
"3425",405660,1,2,66,13,1,-6,-6,-6,4,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"3426",405661,2,1,33,10,1,1,1,2,99,2,7,1,2,38,1,1,13,1,5,1,7,1,1,2,1
"3427",405662,2,1,64,13,1,4,1,3,3,1,1,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"3428",405664,1,3,63,10,1,1,2,4,2,1,1,1,1,30,2,1,12,1,1,1,1,1,1,42,1
"3429",405665,1,1,55,11,2,1,2,2,4,1,2,1,2,28,2,1,12,1,5,1,5,3,1,42,1
"3430",405672,2,1,45,14,2,4,1,2,5,1,2,1,1,30,1,1,12,1,3,1,5,3,1,42,1
"3431",405673,1,1,59,13,2,4,1,1,2,1,1,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"3432",405674,2,2,56,13,2,2,1,3,99,3,4,1,4,30,1,1,12,1,3,1,5,2,1,42,0
"3433",405676,1,1,63,10,1,1,1,1,6,2,7,1,2,28,1,1,12,1,7,1,7,1,1,2,1
"3434",405677,1,2,42,12,2,4,1,2,99,5,3,1,1,28,1,1,12,1,3,1,5,1,1,42,1
"3435",405678,-9,-2,-9,-9,2,-6,-6,-6,4,5,4,1,1,29,1,1,12,1,2,1,5,2,1,42,1
"3436",405679,1,1,47,9,2,3,1,3,6,3,4,1,2,28,1,1,12,1,5,1,7,1,1,42,1
"3437",405681,-9,-2,-9,-9,-9,-6,-6,-6,6,2,7,-2,-2,44,1,1,12,1,5,1,-1,1,1,2,1
"3438",405684,1,3,63,9,2,1,1,2,2,1,1,1,1,24,1,1,12,1,3,1,1,1,1,42,1
"3439",405685,1,1,57,10,2,4,1,1,3,1,1,1,1,30,1,1,12,1,2,1,2,1,1,42,1
"3440",405688,2,1,-9,13,1,1,1,3,5,2,6,1,2,30,1,1,13,1,5,1,7,1,1,42,1
"3441",405689,2,5,76,2,1,2,1,2,3,1,1,1,1,24,1,1,12,1,3,1,2,2,1,42,1
"3442",405691,2,1,63,10,1,1,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"3443",405692,2,1,29,13,2,2,1,2,5,2,6,0,-2,22,2,1,12,1,5,3,5,3,1,42,0
"3444",405699,1,1,49,10,2,4,1,3,2,3,4,-2,-2,25,1,2,12,1,5,1,2,3,1,42,0
"3445",405701,2,1,75,10,1,-6,-6,-6,6,2,7,-2,-2,30,1,1,12,1,7,1,7,1,1,2,1
"3446",405703,2,3,23,13,2,4,1,2,99,3,4,-2,-2,24,1,1,12,2,5,1,5,3,1,42,0
"3447",405706,2,6,51,9,1,-6,-6,-6,99,2,6,-2,-2,29,1,1,12,1,5,1,5,3,1,42,1
"3448",405707,2,1,29,13,2,4,1,2,2,1,2,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3449",405708,1,1,35,9,1,1,2,2,6,2,7,1,2,28,2,1,12,1,7,1,7,1,1,2,1
"3450",405711,2,1,62,10,2,1,2,3,99,1,2,1,1,29,2,1,12,1,3,1,2,3,1,42,1
"3451",405712,1,1,43,10,2,1,1,1,1,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"3452",405725,1,1,35,16,1,1,1,2,6,2,6,1,2,35,1,1,12,1,5,1,7,1,1,42,1
"3453",405728,1,1,72,12,1,1,2,2,5,2,7,1,2,28,2,1,12,1,7,1,5,1,1,2,1
"3454",405730,1,2,66,8,1,4,1,2,99,1,2,1,1,28,1,1,12,1,3,1,5,1,1,42,1
"3455",405732,1,1,36,12,1,-6,-6,-6,7,2,6,-2,-2,30,1,1,12,1,5,1,7,3,1,2,1
"3456",405735,1,1,89,13,2,1,1,2,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3457",405746,2,5,24,14,1,4,1,3,5,3,5,1,1,30,1,1,12,1,5,1,2,1,1,42,1
"3458",405748,2,1,48,10,2,2,1,3,4,3,5,1,1,29,1,1,12,1,3,1,5,2,1,42,1
"3459",405751,2,2,44,13,1,4,1,2,99,1,2,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3460",405752,2,1,-9,14,1,2,1,2,4,3,4,1,5,30,1,1,12,1,3,1,2,1,1,42,1
"3461",405757,2,6,23,13,2,6,1,1,2,3,3,1,1,29,1,1,12,1,3,1,1,2,1,42,1
"3462",405759,1,2,59,9,1,1,1,2,99,1,2,1,-9,24,1,1,12,1,3,1,5,1,1,42,1
"3463",405760,2,1,48,13,1,1,2,4,5,2,6,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"3464",405763,2,1,58,16,1,2,1,2,2,3,3,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"3465",405766,1,1,62,10,2,-6,-6,-6,6,2,7,-2,-2,30,1,1,12,1,7,1,7,1,1,2,1
"3466",405769,1,1,76,13,2,1,1,1,4,2,7,1,2,30,1,1,12,1,7,1,5,1,1,2,1
"3467",405778,2,1,67,7,1,1,1,1,7,2,7,0,-2,22,2,1,12,1,7,1,7,1,1,42,1
"3468",405780,1,1,24,12,1,1,2,3,99,3,4,0,-2,22,2,1,12,1,2,1,5,3,1,42,1
"3469",405781,1,1,70,10,2,2,1,3,5,3,5,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"3470",405782,2,1,33,13,2,1,1,1,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"3471",405785,1,1,27,13,2,1,1,2,5,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"3472",405786,1,1,67,10,2,4,2,4,5,1,1,1,1,28,2,1,12,1,2,1,5,3,1,42,1
"3473",405788,1,1,69,10,2,-6,-6,-6,5,5,5,1,2,28,1,1,12,1,5,1,6,3,1,42,1
"3474",405789,2,1,65,13,2,2,1,2,2,1,1,1,1,30,1,1,12,1,3,1,5,2,1,1,1
"3475",405790,2,1,68,10,2,1,1,4,4,3,3,1,1,29,1,1,12,1,3,1,5,1,1,42,1
"3476",405791,2,6,39,12,1,-6,-6,-6,6,2,7,-2,-2,29,1,1,12,1,5,1,2,1,1,2,1
"3477",405792,2,1,57,13,2,1,1,3,99,3,4,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"3478",405793,1,3,46,11,1,4,2,2,4,3,4,1,2,28,2,1,12,1,5,1,5,3,1,42,1
"3479",405794,1,3,58,14,2,4,1,4,4,3,4,-2,-2,30,2,2,12,2,5,1,5,3,1,42,0
"3480",405795,1,1,63,14,1,2,1,1,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3481",405801,1,1,77,14,2,1,1,2,6,2,7,1,2,35,1,1,12,1,7,1,7,1,1,2,1
"3482",405805,1,2,19,12,1,4,1,2,3,1,2,-2,-2,22,1,1,12,1,3,1,2,1,1,42,1
"3483",405811,2,1,32,10,1,-7,-7,-7,99,5,4,1,2,38,1,1,12,1,5,1,5,1,1,42,1
"3484",405813,1,2,36,13,1,1,1,2,5,2,7,1,4,30,1,1,12,1,7,1,6,1,1,2,1
"3485",405816,1,3,56,14,2,1,2,2,3,1,1,1,1,30,2,1,12,1,1,1,2,1,1,42,1
"3486",405823,1,1,43,10,1,1,1,1,3,1,2,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"3487",405824,2,1,26,9,2,-6,-6,-6,4,3,4,-2,-2,24,1,1,12,1,2,1,5,3,1,42,0
"3488",405826,2,2,58,13,1,2,1,2,99,1,2,1,1,30,1,1,12,1,3,1,5,2,1,42,1
"3489",405827,2,1,67,9,1,1,2,4,5,1,2,1,1,22,2,1,12,1,3,1,2,1,1,42,1
"3490",405829,1,1,57,10,2,1,1,2,6,2,7,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"3491",405832,1,6,53,13,1,1,1,2,6,2,7,1,2,38,1,1,12,1,7,1,7,1,1,2,1
"3492",405833,2,6,33,10,1,4,2,4,99,3,3,-2,-2,22,2,1,12,1,5,1,5,3,1,42,1
"3493",405840,1,5,75,14,1,1,1,3,5,2,6,1,1,30,1,1,12,1,5,1,7,1,1,42,1
"3494",405843,1,1,79,14,1,4,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"3495",405847,1,3,59,14,1,2,2,3,3,1,2,0,-2,30,2,1,12,2,3,1,2,3,1,42,1
"3496",405849,2,6,32,12,1,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"3497",405850,2,5,42,10,1,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"3498",405852,2,1,58,14,1,1,1,1,7,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"3499",405863,1,1,34,10,2,2,1,1,4,3,4,1,1,28,1,1,12,1,2,1,5,2,1,42,1
"3500",405864,1,1,53,11,1,2,2,4,4,3,5,1,3,25,2,1,12,1,5,1,5,2,1,42,1
"3501",405865,2,2,31,13,1,4,1,3,4,1,1,1,1,30,1,1,12,1,3,1,5,1,1,1,1
"3502",405872,1,5,41,14,1,1,1,1,99,2,6,1,2,38,1,1,13,1,5,1,7,1,1,42,1
"3503",405875,2,6,54,16,1,7,2,2,2,3,5,1,1,30,2,1,12,1,5,1,1,3,1,42,1
"3504",405877,2,1,64,9,2,2,1,2,2,1,1,1,1,24,1,1,12,1,3,1,2,2,1,1,1
"3505",405881,2,1,-9,-9,1,4,1,-9,99,-9,4,-2,-2,22,1,1,12,1,5,1,5,2,1,42,1
"3506",405882,2,1,52,10,2,1,1,2,2,1,1,1,1,24,1,1,12,1,3,1,2,1,1,1,1
"3507",405885,1,1,32,13,1,6,1,4,2,3,3,1,1,30,1,1,12,1,3,1,7,1,1,42,1
"3508",405886,1,1,66,13,2,2,1,2,3,3,5,1,2,30,1,1,12,1,5,1,5,1,1,42,1
"3509",405887,1,1,68,12,1,1,1,2,6,2,7,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"3510",405888,1,1,46,10,2,2,1,3,2,1,1,0,-2,22,2,2,12,1,2,1,5,2,1,42,0
"3511",405891,1,5,23,13,1,2,1,2,5,2,6,1,2,30,1,1,13,1,5,1,7,1,1,42,1
"3512",405895,1,1,58,7,2,1,2,2,6,2,7,1,2,28,2,1,12,1,7,1,7,1,1,2,1
"3513",405897,2,5,40,11,2,1,2,2,3,1,2,1,1,29,2,1,12,1,3,1,2,3,1,42,1
"3514",405902,2,1,81,7,1,1,2,3,4,3,4,1,2,24,2,1,12,1,5,1,5,1,1,42,1
"3515",405904,1,6,34,14,1,-6,-6,-6,99,1,1,-2,-2,-1,1,1,12,1,2,1,5,1,1,42,1
"3516",405905,2,1,37,14,1,1,1,2,7,2,7,1,2,35,1,1,13,1,7,1,7,1,1,2,1
"3517",405909,2,1,51,11,2,1,2,3,99,1,1,1,1,29,2,1,12,1,2,1,2,1,1,42,1
"3518",405911,1,1,50,13,2,4,1,2,2,1,2,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"3519",405917,2,1,25,14,2,1,1,3,3,3,3,1,3,30,1,1,12,1,3,1,2,1,1,42,0
"3520",405918,1,1,37,13,2,-6,-6,-6,4,3,4,-2,-2,30,1,1,12,1,5,1,5,3,1,42,0
"3521",405922,1,1,41,14,2,4,1,2,5,3,5,-2,-2,30,1,1,12,1,5,1,6,3,1,42,1
"3522",405923,2,1,55,12,1,1,1,2,5,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"3523",405925,1,6,70,9,2,4,1,2,1,5,3,-2,-2,22,1,1,12,2,2,1,1,1,1,42,1
"3524",405931,2,6,55,9,1,1,1,2,4,1,1,1,2,29,1,1,12,1,3,1,5,1,1,1,1
"3525",405933,2,1,20,10,2,2,1,4,4,3,5,1,2,29,1,1,12,1,5,1,5,2,1,42,1
"3526",405935,1,1,62,11,2,4,1,1,5,3,5,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"3527",405937,1,1,72,9,2,1,1,2,5,2,6,1,2,28,1,1,12,1,5,1,5,1,1,42,1
"3528",405939,2,1,53,12,2,4,2,2,4,1,2,1,1,29,2,1,12,1,3,1,5,3,1,42,1
"3529",405941,1,1,53,9,2,1,1,2,6,2,7,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"3530",405952,1,1,79,13,1,1,1,3,6,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"3531",405955,1,2,51,14,1,-6,-6,-6,5,1,1,-2,-2,30,1,1,12,1,2,1,6,1,1,42,1
"3532",405958,1,1,40,9,1,2,1,2,3,3,3,-2,-2,22,1,1,12,1,3,1,2,2,1,42,1
"3533",405959,2,5,60,6,2,-6,-6,-6,4,1,1,-2,-2,24,1,1,12,1,2,1,5,3,1,42,0
"3534",405960,2,1,68,8,1,1,1,1,99,3,4,1,1,22,1,1,12,1,2,1,1,1,1,42,1
"3535",405961,2,2,41,9,2,2,2,4,99,5,4,1,1,24,2,1,12,1,3,1,2,3,1,42,1
"3536",405965,1,1,31,14,2,4,1,1,3,3,3,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"3537",405967,2,2,31,10,1,-6,-6,-6,99,3,4,-2,-2,30,1,1,12,1,3,1,5,2,1,42,1
"3538",405969,2,2,38,10,2,2,1,2,99,5,4,0,-2,24,2,1,12,1,3,1,5,3,1,42,0
"3539",405970,3,4,57,7,2,1,2,4,3,1,2,1,1,22,2,1,12,1,3,1,2,1,1,42,1
"3540",405971,2,3,32,12,2,1,1,2,5,2,6,1,2,29,1,1,12,1,5,1,6,1,1,42,1
"3541",405972,-9,1,76,14,1,1,1,1,2,3,3,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"3542",405973,1,1,51,15,2,3,1,1,2,1,2,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"3543",405980,2,1,90,9,1,-6,-6,-6,6,2,7,1,2,38,1,1,12,1,7,1,7,1,1,2,1
"3544",405982,2,1,59,13,1,2,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"3545",405984,2,5,38,9,1,1,1,2,99,1,2,1,1,22,1,1,12,1,3,1,1,1,1,42,1
"3546",405985,1,1,75,9,2,2,1,1,2,1,1,0,-2,22,2,1,12,2,2,1,5,2,1,42,1
"3547",405990,1,1,68,8,2,1,1,1,99,1,1,-2,-2,22,1,1,12,1,1,1,7,1,1,42,1
"3548",405994,1,1,77,8,1,1,1,3,99,1,2,1,5,22,1,1,12,1,3,1,5,1,1,42,1
"3549",405998,1,2,27,10,1,4,1,2,1,3,3,-2,-2,22,1,1,12,1,3,1,1,1,1,42,1
"3550",406001,1,5,42,14,2,2,1,3,5,3,4,1,1,30,1,1,12,1,5,1,2,2,1,42,1
"3551",406002,1,1,64,13,1,2,1,2,5,2,6,1,2,30,1,1,12,1,5,1,5,1,1,42,1
"3552",406004,1,4,49,11,1,-6,-6,-6,3,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"3553",406005,2,1,78,9,2,2,1,2,3,1,1,1,1,24,1,1,12,1,3,1,5,2,1,42,1
"3554",406013,1,1,67,13,2,1,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"3555",406016,1,6,42,13,1,4,1,2,4,3,4,-2,-2,30,1,1,12,1,5,1,5,3,1,42,1
"3556",406017,2,1,52,13,1,1,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"3557",406018,3,1,51,9,1,1,2,3,5,3,4,1,4,22,2,1,12,1,2,1,6,1,1,42,1
"3558",406022,2,1,31,13,2,-6,-6,-6,4,1,2,-2,-2,30,1,1,12,1,3,1,5,3,1,42,0
"3559",406023,2,1,24,10,1,1,2,3,99,2,6,1,2,29,2,1,12,1,5,1,6,3,1,42,1
"3560",406030,2,5,78,13,1,1,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"3561",406032,1,1,65,13,2,4,1,2,2,1,2,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"3562",406035,2,2,48,10,1,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"3563",406041,2,1,58,12,1,1,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"3564",406042,2,1,88,9,1,2,1,3,4,1,1,1,1,24,1,1,12,1,3,1,5,2,1,1,1
"3565",406043,2,2,73,10,2,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,0
"3566",406044,2,1,34,14,2,7,1,2,1,5,3,1,1,30,1,1,12,1,3,1,1,1,1,42,1
